M_G,G-RP,BP-RP
11.245,1.212,2.765
11.246,1.201,2.75
11.247,1.134,2.56
11.248,1.233,2.853
11.248,1.172,2.6
11.249,1.26,2.972
11.252,1.205,2.739
11.253,1.253,2.985
11.253,1.199,2.709
11.253,1.227,2.839
11.254,1.145,2.515
11.254,1.155,2.549
11.258,1.248,2.954
11.259,1.322,2.578
11.26,1.924,2.49
11.261,1.239,2.893
11.261,1.201,2.714
11.263,1.214,2.785
11.263,1.23,2.834
11.265,1.195,2.734
11.267,1.149,2.53
11.268,1.177,2.653
11.269,1.201,2.733
11.27,1.234,2.857
11.274,1.203,2.739
11.276,1.98,2.439
11.278,1.212,2.8
11.283,1.175,2.622
11.284,1.435,2.288
11.285,1.25,2.962
11.285,1.242,2.921
11.286,1.284,2.74
11.288,1.192,2.682
11.289,1.205,2.757
11.292,1.224,2.756
11.292,1.254,2.973
11.296,1.287,1.794
11.296,1.208,2.776
11.297,1.189,2.67
11.298,1.239,2.906
11.298,1.24,2.919
11.3,1.277,3.098
11.302,1.187,2.678
11.302,1.225,2.839
11.308,1.236,2.882
11.308,1.241,2.922
11.308,1.228,2.747
11.312,1.209,2.753
11.313,1.189,2.674
11.313,1.213,2.782
11.314,1.162,2.598
11.315,1.254,2.979
11.317,1.161,2.566
11.319,1.247,2.89
11.319,1.261,3.006
11.319,1.243,2.919
11.321,1.182,2.642
11.322,1.18,2.634
11.322,1.165,2.61
11.322,1.221,2.823
11.325,1.205,2.769
11.326,1.27,3.075
11.327,1.181,2.603
11.332,1.477,4.328
11.334,1.17,2.604
11.334,1.256,2.998
11.336,1.211,2.759
11.337,1.253,2.861
11.337,1.157,2.534
11.344,1.162,2.576
11.346,1.235,2.881
11.346,1.251,2.969
11.349,1.254,2.939
11.349,1.239,2.908
11.349,1.167,2.589
11.351,1.235,2.884
11.351,1.272,3.034
11.352,1.22,2.818
11.353,1.178,2.66
11.354,1.216,2.79
11.354,1.299,3.157
11.354,1.234,2.887
11.356,1.205,2.732
11.356,1.181,2.481
11.357,1.15,2.543
11.358,1.22,2.819
11.358,1.245,2.952
11.358,1.217,2.789
11.361,1.194,2.665
11.361,1.163,2.585
11.361,1.247,3.003
11.361,1.24,2.918
11.362,1.241,2.92
11.363,1.183,2.659
11.363,1.168,2.557
11.364,1.231,2.87
11.366,1.225,2.842
11.366,1.215,2.787
11.366,1.183,2.387
11.367,1.164,2.606
11.37,1.264,3.022
11.372,1.309,2.856
11.372,1.509,4.727
11.377,1.494,2.366
11.377,1.317,3.049
11.377,1.233,2.874
11.377,1.171,2.657
11.378,1.224,2.863
11.379,1.159,2.539
11.38,1.217,2.778
11.381,1.217,2.778
11.382,1.196,2.708
11.387,1.282,2.957
11.387,1.179,2.631
11.388,0.564,0.872
11.389,1.715,2.666
11.395,1.175,2.651
11.396,1.262,2.83
11.396,1.224,2.838
11.396,1.22,2.827
11.398,1.282,2.761
11.4,1.457,2.743
11.4,1.155,2.617
11.4,1.249,2.96
11.401,1.224,2.811
11.402,1.173,2.601
11.403,2.025,2.39
11.403,1.229,2.795
11.403,1.485,4.361
11.403,1.197,2.713
11.403,1.209,2.774
11.405,1.247,2.858
11.407,1.218,2.81
11.408,1.217,2.825
11.408,1.247,2.905
11.408,1.248,2.965
11.41,1.175,2.606
11.416,1.343,2.898
11.417,1.176,2.694
11.42,1.311,2.345
11.42,1.208,2.78
11.423,1.252,2.96
11.423,1.253,2.977
11.425,1.236,2.848
11.425,1.232,2.883
11.426,1.194,2.72
11.427,1.177,2.636
11.43,1.749,2.794
11.43,1.225,2.87
11.43,1.195,2.703
11.432,1.158,2.568
11.433,1.323,3.311
11.434,1.268,2.965
11.434,1.518,4.971
11.436,1.155,2.551
11.436,1.475,3.997
11.439,1.231,2.877
11.439,1.138,2.519
11.442,1.22,2.818
11.444,1.555,2.922
11.449,1.402,2.811
11.45,12.972,13.916
11.45,1.244,2.892
11.45,1.217,2.792
11.45,1.193,2.694
11.452,1.248,2.934
11.452,1.198,2.719
11.455,1.187,2.663
11.455,1.192,2.72
11.456,1.225,2.842
11.457,1.215,2.818
11.459,1.357,3.427
11.462,1.244,2.938
11.462,1.24,2.817
11.464,1.182,2.67
11.471,1.196,2.718
11.472,1.235,2.837
11.472,1.238,2.866
11.473,1.219,2.821
11.476,2.496,2.692
11.477,1.184,2.761
11.477,1.213,2.81
11.48,1.642,2.75
11.483,1.146,2.535
11.484,1.521,2.887
11.485,1.388,2.34
11.486,1.238,2.907
11.489,1.23,2.815
11.49,1.254,3.115
11.491,1.26,2.987
11.495,1.18,2.643
11.496,1.236,2.73
11.501,1.219,2.818
11.503,1.256,2.945
11.504,1.219,2.856
11.509,1.578,4.439
11.51,1.256,2.945
11.51,0.64,1.069
11.516,1.223,2.837
11.516,1.225,2.838
11.517,1.2,2.724
11.517,1.236,2.891
11.517,1.225,2.81
11.522,2.46,2.762
11.524,1.146,2.462
11.53,1.259,2.995
11.531,1.853,2.652
11.532,1.172,2.605
11.532,1.504,3.489
11.532,1.252,2.98
11.535,1.256,2.968
11.538,1.232,2.888
11.54,1.169,2.687
11.541,1.209,2.765
11.545,1.202,2.751
11.545,1.185,2.67
11.545,1.197,2.725
11.546,1.226,2.907
11.551,1.215,2.852
11.554,1.234,2.883
11.559,1.168,2.627
11.561,1.167,2.59
11.561,1.192,2.63
11.567,1.26,2.988
11.568,1.223,2.869
11.574,1.581,2.548
11.575,1.173,2.605
11.576,1.275,3.062
11.576,1.229,2.855
11.58,1.455,2.569
11.583,1.179,2.684
11.583,1.206,2.759
11.586,1.248,2.942
11.594,1.438,2.434
11.594,1.225,2.848
11.6,1.208,2.757
11.6,1.242,2.903
11.602,1.193,2.704
11.61,1.247,2.94
11.614,1.273,3.017
11.617,1.23,2.843
11.617,1.22,2.904
11.617,1.175,2.62
11.618,1.196,2.631
11.619,1.569,1.305
11.619,1.626,2.453
11.619,1.231,2.905
11.62,1.17,2.509
11.622,1.267,2.93
11.625,1.244,2.914
11.627,1.601,5.09
11.632,1.187,2.714
11.632,1.124,2.432
11.632,1.324,3.173
11.633,1.642,2.758
11.636,1.287,3.033
11.636,1.268,3.041
11.637,1.183,2.651
11.638,1.22,2.849
11.644,1.253,2.985
11.663,1.243,2.94
11.667,1.19,2.678
11.667,1.196,2.747
11.668,1.554,4.019
11.675,1.252,2.949
11.678,1.873,2.701
11.678,1.284,2.98
11.678,1.226,2.857
11.68,1.248,2.799
11.692,1.174,2.668
11.693,1.257,2.848
11.695,1.268,3.065
11.701,1.226,2.846
11.703,1.883,2.746
11.704,1.272,3.159
11.705,1.128,2.327
11.706,1.224,2.918
11.707,1.212,2.761
11.71,1.233,2.871
11.732,1.226,2.844
11.733,1.215,2.692
11.734,1.2,2.681
11.735,1.263,2.983
11.735,1.187,2.671
11.736,1.258,3.017
11.739,1.249,2.96
11.748,1.949,2.711
11.756,1.202,2.75
11.759,1.248,2.667
11.759,1.267,2.941
11.759,1.228,2.834
11.765,1.256,2.988
11.768,1.211,2.954
11.77,1.371,2.651
11.77,1.656,2.419
11.77,1.253,2.962
11.772,1.458,2.404
11.776,1.221,2.792
11.783,1.179,2.642
11.793,1.241,2.731
11.796,1.553,2.494
11.796,1.182,2.696
11.797,1.231,2.917
11.806,1.251,2.962
11.808,1.342,2.99
11.811,1.286,3.124
11.811,1.228,2.868
11.816,1.227,2.787
11.817,1.611,2.564
11.824,1.19,2.71
11.825,1.289,2.965
11.826,1.172,2.483
11.83,1.37,3.059
11.831,1.169,2.597
11.831,1.249,2.964
11.835,1.517,2.868
11.836,1.241,2.93
11.84,1.271,3.045
11.842,1.292,3.109
11.847,1.211,2.726
11.848,1.218,2.827
11.859,1.246,2.948
11.863,1.238,2.908
11.867,1.46,2.319
11.867,1.226,2.857
11.869,1.179,2.642
11.869,1.231,2.882
11.876,1.228,2.86
11.877,1.181,2.576
11.879,0.752,1.308
11.89,1.38,2.76
11.9,1.402,2.912
11.902,1.082,2.221
11.904,1.207,2.817
11.908,1.264,3.005
11.91,1.273,3.072
11.918,1.315,3.186
11.918,1.276,3.037
11.929,1.231,2.836
11.935,1.587,2.902
11.935,1.975,3.09
11.944,1.135,2.509
11.955,1.272,3.075
11.961,1.313,3.269
11.962,1.133,2.424
11.967,1.33,3.121
11.971,1.158,2.551
11.971,1.117,2.333
11.977,1.164,2.587
11.984,1.35,2.871
12.005,1.776,2.632
12.023,1.38,2.336
12.032,1.19,2.721
12.047,1.689,2.367
12.053,1.25,2.972
12.055,1.178,2.649
12.061,0.723,1.235
12.061,1.238,2.953
12.065,1.265,3.035
12.081,1.137,2.517
12.084,1.39,2.96
12.085,0.881,1.554
12.09,2.274,1.931
12.092,1.177,2.63
12.093,3.65,3.291
12.093,1.066,2.568
12.094,1.275,3.074
12.101,1.229,2.854
12.108,1.183,2.59
12.122,1.346,3.513
12.123,1.248,2.855
12.125,1.282,3.126
12.132,1.259,2.945
12.133,1.273,3.106
12.136,1.43,2.415
12.148,1.118,2.371
12.151,1.337,3.328
12.161,1.299,3.073
12.161,1.175,2.503
12.182,1.26,3.015
12.229,1.178,2.572
12.236,1.285,3.133
12.238,1.268,1.642
12.239,1.598,4.47
12.25,1.168,2.43
12.258,1.116,2.343
12.259,1.255,2.908
12.26,1.268,1.642
12.275,1.136,2.279
12.299,1.368,3.57
12.305,1.232,2.878
12.34,0.692,1.348
12.341,1.161,2.529
12.349,1.185,2.685
12.362,1.278,3.112
12.386,0.775,1.244
12.391,1.14,2.537
12.429,1.208,2.683
12.431,1.195,2.751
12.452,1.329,3.362
12.453,1.244,2.62
12.459,1.329,3.188
12.467,1.129,2.462
12.467,1.148,2.555
12.478,1.24,3.105
12.487,0.932,1.868
12.519,1.247,2.723
12.529,1.31,3.283
12.531,1.161,2.31
12.542,1.592,2.503
12.562,0.691,1.177
12.578,0.75,0.939
12.583,1.418,2.609
12.593,1.33,3.338
12.638,1.16,2.516
12.65,1.327,3.361
12.656,1.462,2.825
12.662,1.333,3.159
12.666,1.608,2.743
12.68,1.376,3.201
12.681,0.667,1.125
12.723,0.681,1.108
12.745,1.34,3.463
12.745,1.086,1.605
12.762,1.388,2.478
12.763,1.487,2.478
12.784,1.164,1.625
12.828,1.186,2.522
12.844,1.353,3.35
12.851,1.425,3.536
12.857,1.047,2.072
12.882,1.686,4.323
12.895,0.467,0.611
12.91,1.355,3.371
12.911,1.838,2.867
12.914,0.535,0.862
12.927,0.864,1.637
12.931,1.475,3.666
12.932,1.181,2.153
12.935,0.894,1.693
12.962,0.99,1.604
12.983,1.6,2.526
12.99,0.547,0.921
