M_G,G-RP,BP-RP
13.716,1.418,3.272
13.716,1.407,2.896
13.716,1.425,3.422
13.716,1.452,3.708
13.717,1.664,3.453
13.717,1.338,2.593
13.717,1.45,3.263
13.718,1.401,3.329
13.718,1.458,2.6
13.718,1.391,3.487
13.719,1.459,2.947
13.719,1.499,3.654
13.719,1.428,2.677
13.72,1.413,2.63
13.72,1.435,3.147
13.72,1.427,2.741
13.722,1.447,2.989
13.722,1.346,2.66
13.723,1.427,3.155
13.723,1.451,3.652
13.723,1.508,3.795
13.723,1.447,3.721
13.723,1.446,2.863
13.724,1.4,2.731
13.724,1.519,2.653
13.724,1.436,3.207
13.724,1.415,3.014
13.724,1.466,3.371
13.724,1.449,3.138
13.725,1.4,3.672
13.725,1.465,3.747
13.726,1.431,3.153
13.726,1.452,2.519
13.726,1.428,3.766
13.727,1.419,2.88
13.727,1.454,3.521
13.728,1.42,3.787
13.728,1.453,2.523
13.729,1.384,3.112
13.729,1.398,3.058
13.729,1.439,3.965
13.729,1.423,4.019
13.73,1.423,3.422
13.73,1.43,3.255
13.731,1.432,3.157
13.731,1.444,4.018
13.731,1.419,2.767
13.731,1.441,3.889
13.731,1.41,2.516
13.732,1.345,2.873
13.732,1.375,2.784
13.732,1.464,3.23
13.732,1.448,2.577
13.733,1.414,3.534
13.733,1.457,2.797
13.733,1.436,3.137
13.733,1.426,3.403
13.734,1.426,3.027
13.734,1.427,2.834
13.734,1.44,3.409
13.734,1.442,3.61
13.734,1.399,2.768
13.734,1.438,3.07
13.734,1.448,4.033
13.735,1.415,3.977
13.735,1.405,3.1
13.736,1.426,2.98
13.736,1.449,2.675
13.736,1.444,3.326
13.736,1.458,3.19
13.736,1.396,3.33
13.736,1.381,3.162
13.737,1.425,3.35
13.737,1.429,3.521
13.739,1.406,3.554
13.739,1.307,3.045
13.739,1.374,2.42
13.739,1.434,2.854
13.74,1.435,2.274
13.74,1.427,3.718
13.74,1.424,3.762
13.74,1.438,3.801
13.74,1.389,3.85
13.74,1.427,3.116
13.741,1.4,2.522
13.742,1.422,2.683
13.742,1.46,3.997
13.742,1.379,2.919
13.742,1.415,3.357
13.742,1.351,3.108
13.742,1.447,3.425
13.743,1.426,3.534
13.743,1.446,3.185
13.743,1.473,3.313
13.743,1.412,3.033
13.743,1.434,4.006
13.743,1.35,2.803
13.743,1.482,3.119
13.743,1.472,2.541
13.744,1.454,3.389
13.744,1.408,3.143
13.744,1.443,3.089
13.745,1.461,3.282
13.745,1.461,3.355
13.745,1.399,3.992
13.745,1.442,3.165
13.745,1.44,2.467
13.745,1.406,2.723
13.745,1.401,2.615
13.746,1.333,2.779
13.746,1.427,3.564
13.746,1.466,3.27
13.746,1.711,4.54
13.746,1.425,3.029
13.746,1.44,3.509
13.747,1.433,3.338
13.747,1.422,3.204
13.747,1.396,2.465
13.747,1.467,3.001
13.747,1.515,2.587
13.748,1.509,4.061
13.748,1.47,3.634
13.748,1.409,3.976
13.749,1.416,3.403
13.749,1.533,2.955
13.749,1.477,2.938
13.749,1.384,2.797
13.749,1.482,2.502
13.75,1.394,3.122
13.751,1.404,4.028
13.752,1.481,3.161
13.752,1.441,3.885
13.753,1.449,3.048
13.754,1.42,2.264
13.754,1.466,3.662
13.754,1.405,3.009
13.754,1.426,3.35
13.755,1.423,4.092
13.755,1.417,2.822
13.755,1.416,3.207
13.756,1.393,2.609
13.756,1.435,3.227
13.756,1.435,2.794
13.756,1.397,3.293
13.757,1.436,3.162
13.757,1.449,2.461
13.757,1.463,2.772
13.758,1.458,3.598
13.758,1.491,3.353
13.758,1.422,3.218
13.76,1.419,3.917
13.761,1.433,3.995
13.761,1.442,2.865
13.761,1.415,2.722
13.761,1.48,3.558
13.761,1.448,3.719
13.762,1.503,4.247
13.762,1.408,3.235
13.762,1.457,3.591
13.762,1.379,3.322
13.763,1.444,3.744
13.763,1.456,3.902
13.763,1.412,2.782
13.764,1.461,3.545
13.764,1.52,3.32
13.765,1.448,2.901
13.765,1.504,3.001
13.765,1.41,3.305
13.766,1.449,3.663
13.766,1.418,2.473
13.767,1.433,3.24
13.767,1.42,3.656
13.767,1.421,2.709
13.768,1.447,3.25
13.768,1.378,2.655
13.768,1.451,3.619
13.769,1.445,2.533
13.769,1.414,2.408
13.77,1.432,3.248
13.77,1.419,3.179
13.77,1.42,2.9
13.77,1.422,4.073
13.77,1.431,3.425
13.77,1.393,2.69
13.77,1.451,3.355
13.771,1.393,3.416
13.771,1.454,2.929
13.771,1.409,3.059
13.771,1.391,2.96
13.771,1.456,2.986
13.772,1.444,3.94
13.772,1.45,3.042
13.772,1.422,2.796
13.772,1.413,3.417
13.773,1.438,3.152
13.774,1.44,2.787
13.774,1.451,2.704
13.774,1.452,2.848
13.775,0.719,1.291
13.775,1.482,2.739
13.775,1.425,3.247
13.775,1.399,2.809
13.775,1.436,3.49
13.775,1.411,3.871
13.775,1.391,2.43
13.776,1.455,3.319
13.777,1.543,3.406
13.777,1.451,3.114
13.778,1.446,3.188
13.779,1.293,2.617
13.779,1.412,2.782
13.78,1.424,2.803
13.78,1.437,3.492
13.78,1.378,2.818
13.781,1.462,2.489
13.781,1.371,3.021
13.783,1.437,3.085
13.783,1.471,2.897
13.783,1.445,3.596
13.783,1.446,3.133
13.783,1.41,3.945
13.783,1.525,3.308
13.784,1.512,4.447
13.784,1.461,2.967
13.784,1.441,2.957
13.784,1.368,2.867
13.785,1.451,3.569
13.785,1.283,2.63
13.785,1.44,3.321
13.785,1.426,2.878
13.786,1.404,2.823
13.786,1.378,3.557
13.786,1.368,2.724
13.787,1.438,4.016
13.788,1.43,3.676
13.788,1.43,2.635
13.788,1.454,2.94
13.789,1.432,2.997
13.789,1.47,3.771
13.79,1.39,3.311
13.79,1.493,4.131
13.79,1.439,3.141
13.79,1.473,2.701
13.791,1.431,2.955
13.791,1.45,2.506
13.792,1.562,3.292
13.792,1.437,3.114
13.792,1.575,3.433
13.792,1.404,2.933
13.792,1.748,3.42
13.793,1.375,3.083
13.793,1.434,3.087
13.793,1.408,3.187
13.794,1.435,2.612
13.794,1.425,3.196
13.794,1.521,2.886
13.794,1.439,3.475
13.794,1.59,3.691
13.794,1.453,4.123
13.795,1.405,2.547
13.795,1.456,3.389
13.796,1.37,2.489
13.796,1.518,4.207
13.796,1.423,3.151
13.797,1.501,3.477
13.797,1.379,3.246
13.797,1.392,3.008
13.797,1.393,2.841
13.798,1.453,3.761
13.799,1.372,2.585
13.799,1.413,3.133
13.8,1.449,2.631
13.8,1.44,3.182
13.8,1.411,3.357
13.8,1.458,3.851
13.8,1.399,3.185
13.801,1.448,3.5
13.801,1.41,3.709
13.801,1.439,3.311
13.801,1.424,4.083
13.802,1.395,2.723
13.802,1.529,3.818
13.802,1.449,4.014
13.803,1.461,2.81
13.803,1.445,3.315
13.803,1.5,2.574
13.804,1.435,2.678
13.804,1.381,2.597
13.805,1.498,3.286
13.805,1.435,2.942
13.805,1.404,3.103
13.805,1.459,2.977
13.805,1.44,3.348
13.805,1.456,2.634
13.805,1.449,3.725
13.806,1.386,2.994
13.806,1.409,3.445
13.806,1.402,3.211
13.806,1.437,3.161
13.807,1.453,3.018
13.807,1.458,3.075
13.808,1.415,3.234
13.808,1.426,2.948
13.808,1.431,3.556
13.809,1.47,3.33
13.809,1.374,2.892
13.809,1.438,3.223
13.809,1.447,2.886
13.81,1.424,2.984
13.81,1.447,3.844
13.81,1.396,2.703
13.81,1.764,2.797
13.81,1.444,3.033
13.811,1.435,2.811
13.811,1.389,3.074
13.811,1.425,2.539
13.811,1.434,3.525
13.812,1.586,3.281
13.812,1.458,3.197
13.812,1.448,3.646
13.812,1.39,3.189
13.812,1.39,2.549
13.813,1.403,3.197
13.813,1.395,3.128
13.813,1.485,2.999
13.814,1.434,3.293
13.814,1.424,3.116
13.815,1.443,3.463
13.816,1.632,3.811
13.816,1.545,2.903
13.818,1.458,3.162
13.818,1.446,3.151
13.818,1.435,3.628
13.819,1.527,2.969
13.819,1.437,3.211
13.819,1.321,1.552
13.819,1.467,3.333
13.819,1.28,2.274
13.82,1.435,2.828
13.82,1.466,3.654
13.82,1.409,3.137
13.821,1.447,4.001
13.821,1.44,3.547
13.821,1.393,3.711
13.821,1.46,2.349
13.821,1.352,2.698
13.822,1.44,3.271
13.822,1.402,2.901
13.822,1.441,3.889
13.822,1.563,3.459
13.823,1.423,3.257
13.823,1.452,4.027
13.823,1.433,3.38
13.823,1.389,2.801
13.823,1.453,3.621
13.824,1.449,2.782
13.824,1.423,3.253
13.825,1.439,3.195
13.825,1.473,3.248
13.825,1.466,2.293
13.825,1.469,3.442
13.826,1.406,3.153
13.826,1.462,3.929
13.827,1.446,3.738
13.827,1.464,4.074
13.828,1.46,3.238
13.828,1.484,2.774
13.829,1.502,4.235
13.829,1.415,3.166
13.829,1.441,4.271
13.83,1.349,2.653
13.83,1.438,3.603
13.831,1.391,2.286
13.831,1.454,3.549
13.831,1.42,3.328
13.831,1.473,3.15
13.831,1.435,3.24
13.832,1.461,2.969
13.832,1.605,4.412
13.832,1.488,2.78
13.832,1.449,3.82
13.832,1.367,3.246
13.833,1.469,3.583
13.834,1.572,4.054
13.834,1.432,4.131
13.834,1.416,3.1
13.834,1.451,2.62
13.835,1.458,3.691
13.835,1.528,2.913
13.835,1.409,2.799
13.835,1.378,2.89
13.835,1.458,2.747
13.836,1.49,3.347
13.836,1.51,2.558
13.836,1.41,3.361
13.836,1.378,2.993
13.837,1.426,3.176
13.837,1.474,2.582
13.838,1.474,2.685
13.838,1.464,3.289
13.838,1.339,2.475
13.838,1.44,2.508
13.838,1.441,3.731
13.839,1.414,3.084
13.839,1.468,3.36
13.84,1.436,3.207
13.84,1.41,2.695
13.84,1.441,2.642
13.84,1.475,3.502
13.84,1.476,3.801
13.84,1.395,2.975
13.84,1.477,2.654
13.841,1.406,3.253
13.841,1.478,4.218
13.841,1.398,3.164
13.842,1.404,3.086
13.842,1.268,2.321
13.842,1.405,2.725
13.843,1.388,2.641
13.843,1.432,3.441
13.843,1.495,3.662
13.843,1.443,3.192
13.843,1.427,3.21
13.844,1.527,3.273
13.844,1.455,2.796
13.844,1.493,4.541
13.844,1.426,2.603
13.844,1.394,3.058
13.844,1.427,3.673
13.845,1.456,3.552
13.845,1.534,3.517
13.846,1.419,2.601
13.846,1.438,3.465
13.846,1.55,3.606
13.847,1.485,2.429
13.847,1.465,3.947
13.847,1.447,2.993
13.847,1.463,3.122
13.847,1.624,4.424
13.848,1.356,2.942
13.848,1.425,2.462
13.849,1.486,2.872
13.85,1.478,3.219
13.85,1.412,2.929
13.85,1.464,3.083
13.851,1.408,2.801
13.852,1.463,2.577
13.852,1.325,2.375
13.852,1.503,4.181
13.853,1.37,2.774
13.853,1.441,2.572
13.853,1.45,2.843
13.853,1.489,2.849
13.854,1.447,3.903
13.854,1.401,2.837
13.855,1.439,3.747
13.855,1.444,3.789
13.855,1.412,3.006
13.855,1.535,3.841
13.855,1.429,2.894
13.855,1.458,3.679
13.856,1.415,3.24
13.856,1.443,2.735
13.856,1.362,2.421
13.856,1.417,3.32
13.856,1.462,4.063
13.857,1.442,2.37
13.857,1.439,3.567
13.857,1.479,3.674
13.857,1.42,3.393
13.857,1.504,2.811
13.857,1.4,3.132
13.858,1.545,4.069
13.858,1.485,2.749
13.858,1.477,3.285
13.858,1.409,3.29
13.858,1.446,3.916
13.859,1.461,3.702
13.859,1.448,3.893
13.859,1.399,3.248
13.861,1.501,2.747
13.861,1.533,2.848
13.861,1.442,3.543
13.861,1.374,2.821
13.861,1.457,3.325
13.862,1.443,2.987
13.862,1.451,2.809
13.863,1.365,2.864
13.863,1.347,3.026
13.864,1.442,3.215
13.864,1.466,4.212
13.864,1.419,3.8
13.864,1.447,3.409
13.864,1.439,3.218
13.865,1.447,3.64
13.865,1.411,2.789
13.865,1.416,2.615
13.866,1.409,3.394
13.867,1.42,3.103
13.867,1.373,2.912
13.868,1.422,2.969
13.868,1.463,3.242
13.868,1.429,3.072
13.869,1.46,3.544
13.869,1.416,2.684
13.869,1.432,3.657
13.869,1.488,2.508
13.869,1.451,2.824
13.87,1.462,3.192
13.87,1.463,3.955
13.87,1.467,2.658
13.87,1.451,2.97
13.871,1.464,3.394
13.871,1.473,3.018
13.871,1.452,3.467
13.871,1.5,2.463
13.871,1.426,3.144
13.871,1.448,3.372
13.871,1.366,2.782
13.872,1.554,5.021
13.872,1.389,2.47
13.873,1.415,3.194
13.873,1.392,2.666
13.873,1.582,4.292
13.874,1.409,3.726
13.874,1.51,2.85
13.874,1.469,3.061
13.875,1.501,2.511
13.875,1.446,2.724
13.875,1.483,2.364
13.875,1.381,2.593
13.875,1.37,2.342
13.875,1.464,3.973
13.875,1.414,2.757
13.876,1.483,2.961
13.876,1.447,3.619
13.876,1.396,2.8
13.876,1.448,2.783
13.876,1.412,2.886
13.876,1.486,2.914
13.876,1.423,3.012
13.877,1.486,2.795
13.877,1.458,3.334
13.878,1.415,3.009
13.879,1.437,3.357
13.879,1.461,4.038
13.879,1.95,3.272
13.879,1.633,3.52
13.879,1.443,3.56
13.879,1.348,2.901
13.879,1.44,3.302
13.88,1.459,4.114
13.88,1.508,3.294
13.881,1.418,2.428
13.881,1.466,2.596
13.881,1.463,2.562
13.882,1.409,2.855
13.882,1.435,4.074
13.883,1.463,3.265
13.883,1.426,4.052
13.883,1.475,3.672
13.883,1.429,3.765
13.883,1.453,3.467
13.884,1.426,2.857
13.884,1.44,4.211
13.884,1.428,2.893
13.884,1.435,3.599
13.885,1.452,2.434
13.885,1.468,3.69
13.885,1.423,2.847
13.886,1.479,3.224
13.886,1.393,2.943
13.886,1.461,3.508
13.886,1.383,3.099
13.887,1.497,2.504
13.888,1.4,2.502
13.888,1.48,2.794
13.888,1.416,2.912
13.889,1.424,2.5
13.889,1.442,3.159
13.889,1.424,3.841
13.89,1.426,4.049
13.89,1.458,4.125
13.89,1.43,3.099
13.89,1.446,3.671
13.89,1.456,3
13.891,1.452,3.549
13.891,1.535,2.899
13.891,1.462,3.022
13.892,1.485,2.97
13.892,1.401,2.746
13.892,1.443,3.915
13.892,1.424,3.789
13.892,1.416,3.82
13.893,1.459,3.774
13.894,1.487,3.117
13.895,1.349,3.394
13.895,1.605,4.6
13.895,1.459,3.747
13.895,1.379,2.792
13.895,1.474,2.493
13.896,1.42,3.699
13.896,1.625,4.153
13.896,1.298,2.109
13.897,1.409,3.314
13.897,1.448,4.038
13.898,1.431,2.906
13.898,1.473,3.339
13.898,1.402,2.904
13.898,1.432,4.192
13.898,1.42,2.759
13.898,1.473,3.729
13.898,1.479,2.946
13.898,1.552,3.622
13.898,1.454,2.754
13.898,1.425,2.831
13.899,1.466,3.709
13.899,1.538,4.067
13.899,1.447,3.04
13.899,1.473,3.524
13.9,1.44,3.92
13.9,1.625,3.511
13.9,1.466,2.817
13.9,1.371,2.791
13.9,1.462,3.373
13.901,1.424,4.036
13.901,1.475,2.876
13.902,1.438,3.166
13.902,1.453,2.469
13.904,1.463,3.179
13.904,1.459,3.952
13.905,1.368,2.672
13.905,1.48,3.288
13.905,1.404,2.149
13.906,1.462,2.975
13.906,1.468,3.448
13.906,1.47,4.126
13.906,1.366,2.777
13.906,1.476,2.598
13.906,1.408,3.662
13.907,1.445,3.634
13.907,1.403,2.454
13.908,1.416,2.778
13.908,1.488,2.379
13.908,1.449,3.225
13.909,1.404,3.026
13.909,1.445,3.645
13.91,1.392,2.596
13.91,1.466,3.457
13.91,1.465,3.328
13.91,1.39,2.776
13.91,1.474,2.83
13.911,1.436,2.709
13.911,1.445,4.109
13.911,1.398,4.016
13.911,1.491,2.869
13.912,1.471,3.043
13.912,1.391,3.339
13.913,1.46,4.016
13.913,1.459,4.014
13.914,1.432,3.354
13.914,1.453,3.41
13.914,1.443,3.195
13.914,1.501,2.786
13.915,1.454,3.119
13.915,1.402,3.133
13.915,1.428,2.674
13.915,1.308,2.854
13.916,1.424,3.349
13.916,1.445,2.882
13.918,1.431,2.924
13.918,1.514,2.64
13.918,1.478,2.85
13.918,1.501,4.439
13.919,1.462,3.885
13.919,1.396,2.831
13.919,1.457,4.115
13.92,1.411,2.785
13.92,1.444,3.327
13.92,1.396,2.683
13.921,1.452,2.465
13.921,1.46,3.963
13.921,1.428,3.316
13.921,1.421,2.352
13.922,1.447,3.949
13.922,1.539,3.698
13.923,1.459,3.738
13.923,1.422,2.983
13.924,1.421,2.666
13.924,1.458,3.214
13.924,1.442,3.881
13.925,1.447,3.164
13.926,1.472,3.878
13.927,1.463,3.299
13.928,1.482,4.064
13.928,1.454,3.345
13.928,1.426,3.006
13.928,1.455,3.097
13.929,1.369,2.432
13.929,1.452,2.51
13.929,1.463,4.081
13.93,1.432,2.797
13.93,1.14,2.351
13.931,1.456,4.007
13.931,1.52,2.736
13.932,1.49,2.671
13.932,1.526,3.039
13.932,1.445,2.298
13.933,1.42,3.437
13.933,1.342,2.859
13.933,1.49,3.946
13.933,1.462,2.856
13.937,1.389,2.663
13.937,1.366,3.185
13.937,1.462,3.183
13.937,1.461,4.038
13.938,1.52,3.567
13.939,1.375,2.956
13.939,1.389,2.633
13.939,1.45,2.989
13.94,1.426,4.093
13.941,1.484,2.512
13.941,1.437,2.409
13.942,1.483,2.636
13.942,1.414,2.846
13.942,1.421,2.958
13.943,1.449,3.394
13.943,1.473,3.294
13.943,1.451,4.167
13.944,1.437,3.112
13.944,1.454,2.723
13.944,1.472,3.099
13.945,1.417,3.648
13.946,1.432,3.525
13.946,1.45,3.097
13.947,1.438,3.069
13.947,1.456,3.36
13.947,1.478,3.707
13.947,1.4,2.134
13.947,1.477,2.824
13.948,1.382,2.262
13.948,1.385,3.161
13.948,1.446,3.952
13.949,1.461,3.018
13.949,1.425,3.671
13.949,1.609,3.114
13.95,1.488,3.165
13.951,1.479,3.563
13.951,1.43,3.099
13.951,1.469,3.936
13.951,1.452,2.566
13.951,1.484,3.156
13.952,1.388,2.635
13.952,1.488,3.371
13.952,1.412,2.674
13.953,1.444,4.133
13.954,1.465,3.325
13.954,1.451,4.21
13.954,1.498,3.374
13.955,1.365,3.315
13.955,1.548,4.791
13.956,1.46,3.795
13.956,1.395,2.948
13.957,1.451,3.968
13.957,1.406,3.176
13.958,1.462,2.69
13.958,1.447,3.13
13.958,1.45,3.807
13.959,1.497,3.806
13.959,1.458,2.889
13.96,1.436,2.624
13.96,1.431,3.284
13.96,1.468,2.924
13.961,1.489,3.587
13.961,1.474,3.901
13.961,1.501,4.353
13.961,1.442,3.576
13.961,1.455,2.769
13.961,1.376,3.145
13.962,1.463,3.745
13.963,1.441,3.165
13.963,1.531,3.088
13.963,1.48,4.092
13.963,1.57,4.213
13.963,1.969,2.938
13.964,1.456,2.604
13.964,1.426,3.035
13.965,1.427,3.084
13.965,1.396,2.772
13.965,1.48,2.916
13.966,1.503,3.389
13.966,1.474,2.641
13.966,1.407,3.395
13.966,1.43,2.612
13.966,1.424,2.906
13.966,1.47,3.557
13.966,1.434,3.442
13.967,1.435,3.851
13.967,1.482,2.84
13.967,1.455,2.507
13.967,1.477,3.167
13.969,1.407,2.513
13.969,1.439,3.257
13.969,1.482,4.11
13.97,1.473,4.004
13.97,1.468,2.605
13.97,1.471,3.929
13.97,1.43,2.536
13.97,1.478,3.066
13.971,1.518,4.646
13.971,1.446,3.745
13.971,1.443,2.248
13.971,1.523,2.656
13.971,1.419,3
13.972,1.613,4.262
13.972,1.477,3.591
13.973,1.45,2.648
13.973,1.438,3.024
13.973,1.375,2.347
13.974,1.425,3.485
13.974,1.438,3.129
13.975,1.391,2.776
13.975,1.536,3.832
13.976,1.457,2.854
13.976,1.434,4.061
13.976,1.447,4.094
13.976,1.43,2.594
13.977,1.474,3.41
13.978,1.369,2.74
13.978,1.453,3.254
13.979,1.577,3.148
13.979,1.438,2.885
13.979,1.551,4.613
13.98,1.48,4.014
13.981,1.363,3.316
13.982,1.355,2.631
13.982,1.467,2.666
13.983,1.428,4.1
13.983,1.437,3.852
13.984,1.724,3.362
13.984,1.463,4.167
13.985,1.473,3.761
13.985,1.411,2.66
13.985,1.477,2.873
13.986,1.452,2.995
13.986,1.458,3.927
13.987,1.409,2.972
13.988,1.458,3.551
13.988,1.436,2.704
13.989,1.517,2.513
13.989,1.436,3.198
13.99,1.459,3.03
13.99,1.543,3.212
13.991,1.471,4.126
13.991,1.449,2.556
13.992,1.439,2.936
13.992,1.389,2.996
13.992,1.461,3.368
13.992,1.429,3.262
13.992,1.495,2.799
13.993,1.456,3.621
13.993,1.395,3.041
13.993,1.474,3.448
13.993,1.44,2.945
13.994,1.424,2.815
13.994,1.489,3.726
13.994,1.462,3.111
13.995,1.451,2.701
13.995,1.478,4.431
13.996,1.426,3.227
13.996,1.438,3.221
13.998,1.521,2.914
13.998,1.491,3.112
13.998,1.441,3.017
13.999,1.455,3.633
14,1.475,3.74
14,1.396,2.518
14,1.47,3.217
14,1.448,2.936
14.001,1.428,3.183
14.001,1.255,2.502
14.001,1.448,2.909
14.001,1.433,2.695
14.001,1.449,3
14.001,1.407,2.83
14.002,1.493,2.841
14.002,1.434,2.988
14.002,1.477,3.019
14.002,1.396,2.682
14.003,1.472,3.636
14.004,1.437,3.911
14.005,1.442,3.631
14.005,1.473,3.402
14.006,1.494,3.022
14.007,1.382,2.719
14.007,1.469,3.923
14.008,1.461,2.828
14.009,1.443,2.86
14.009,1.427,3.076
14.009,1.531,3.359
14.01,1.492,4.124
14.01,1.468,2.517
14.011,1.435,3.165
14.012,1.481,3.535
14.012,1.472,2.643
14.012,1.461,3.843
14.013,1.447,3.052
14.014,1.489,2.526
14.015,1.484,4.156
14.015,1.475,3.646
14.016,1.471,2.977
14.016,1.427,3.338
14.016,1.476,3.733
14.017,1.49,3.199
14.017,1.459,3.336
14.017,1.429,3.456
14.018,1.442,3.326
14.018,1.463,3.726
14.019,1.421,3.672
14.019,1.54,4.798
14.019,1.485,3.767
14.02,1.383,2.651
14.02,1.476,3.502
14.02,1.47,3.144
14.02,1.521,3.868
14.021,1.426,2.505
14.021,1.471,3.46
14.021,1.465,3.188
14.022,1.508,4.575
14.022,1.393,2.708
14.023,1.405,2.658
14.024,1.473,2.74
14.024,1.444,3.122
14.025,1.443,3.378
14.025,1.435,2.955
14.026,1.468,3.297
14.026,1.369,3.329
14.026,1.454,3.507
14.026,1.411,2.526
14.027,1.43,2.494
14.027,1.5,4.155
14.027,1.43,3.219
14.027,1.364,2.808
14.028,1.445,3.244
14.028,1.497,3.968
14.028,1.476,3.93
14.028,1.427,2.855
14.028,1.466,3.929
14.029,1.436,3.049
14.029,1.414,2.491
14.029,1.482,3.59
14.03,1.439,3.185
14.03,1.471,4.122
14.031,1.448,3.583
14.031,1.474,3.448
14.031,1.471,3.639
14.032,1.358,2.895
14.033,1.437,2.484
14.033,1.414,2.459
14.033,1.346,3.129
14.033,1.437,3.408
14.033,1.401,2.492
14.034,1.427,2.639
14.034,1.475,4.299
14.035,1.493,4.619
14.035,1.431,2.961
14.035,1.5,3.417
14.035,1.477,4.046
14.036,1.451,4.021
14.036,1.401,2.373
14.036,1.448,2.794
14.036,1.418,2.57
14.037,1.47,4.333
14.037,1.469,3.004
14.037,1.267,2.197
14.037,1.482,3.924
14.038,1.379,2.985
14.038,1.456,2.635
14.039,1.425,2.602
14.04,1.443,3.19
14.041,1.467,2.92
14.041,1.417,2.956
14.041,1.498,3.086
14.041,1.453,3.323
14.042,1.456,4.244
14.042,1.447,2.675
14.042,1.443,3.325
14.043,1.454,3.14
14.044,1.413,2.299
14.044,1.402,2.811
14.044,1.453,2.668
14.044,1.535,2.484
14.045,1.468,2.662
14.046,1.471,3.491
14.047,1.466,3.971
14.047,1.472,2.791
14.049,1.395,2.665
14.05,1.469,3.176
14.05,1.403,2.933
14.05,1.473,2.934
14.051,1.474,2.946
14.051,1.427,2.554
14.051,1.511,2.91
14.051,1.436,3.148
14.051,1.468,2.748
14.052,1.382,2.929
14.052,1.477,2.722
14.052,1.457,2.17
14.053,1.479,3.887
14.054,1.472,2.5
14.054,1.418,2.804
14.055,1.453,2.851
14.055,1.492,3.493
14.055,1.435,2.297
14.055,1.444,2.3
14.056,1.518,3.797
14.056,1.478,3.163
14.056,1.442,3.483
14.057,1.439,2.849
14.057,1.434,2.215
14.057,1.467,2.984
14.057,1.45,3.07
14.058,1.437,2.488
14.058,1.484,2.757
14.058,1.439,3.588
14.058,1.464,2.855
14.059,1.465,3.632
14.059,1.402,1.521
14.06,1.454,3.14
14.06,1.471,3.653
14.061,1.495,3.813
14.061,1.39,3.211
14.061,1.472,3.768
14.062,1.461,3.411
14.062,1.464,3.524
14.063,1.493,3.209
14.063,1.399,2.648
14.063,1.472,3.198
14.063,1.45,3.024
14.064,1.43,2.946
14.064,1.424,2.936
14.065,1.462,3.487
14.069,1.465,4.045
14.07,1.429,4.122
14.071,1.468,3.755
14.072,1.457,2.755
14.074,1.692,3.08
14.074,1.454,2.529
14.074,1.447,2.656
14.075,1.569,4.666
14.075,1.522,3.143
14.076,1.471,3.789
14.076,1.194,1.797
14.076,1.416,3.068
14.077,1.352,2.806
14.078,1.47,4.141
14.078,1.448,2.415
14.078,1.411,2.6
14.078,1.47,3.983
14.078,1.477,3.159
14.08,1.499,2.795
14.08,1.63,3.042
14.081,1.483,3.9
14.081,1.468,3.873
14.082,1.513,2.988
14.084,1.469,2.366
14.085,1.371,2.627
14.085,1.418,2.593
14.085,1.377,2.669
14.086,1.419,2.511
14.086,0.934,1.866
14.087,1.473,3.535
14.087,1.457,3.502
14.087,1.424,3.108
14.088,1.474,3.587
14.088,1.451,4.314
14.09,1.471,3.906
14.09,1.448,3.314
14.09,1.47,3.692
14.09,1.524,4.15
14.09,1.5,4.705
14.091,1.504,4.359
14.091,1.468,2.955
14.092,1.571,2.28
14.092,1.462,3.155
14.093,1.441,2.798
14.093,1.497,3.068
14.093,1.467,3.512
14.094,1.454,2.479
14.095,1.47,2.988
14.097,1.449,2.991
14.097,1.471,4.065
14.097,1.489,3.825
14.098,1.5,2.449
14.098,1.413,3.034
14.098,1.478,3.242
14.099,1.595,3.266
14.101,1.453,3.105
14.101,1.451,3.316
14.101,1.428,3.682
14.101,1.434,3.284
14.101,1.465,3.318
14.102,1.468,3.741
14.102,1.638,3.334
14.103,1.437,3.285
14.104,1.486,3.592
14.105,1.449,2.819
14.105,1.435,3.466
14.105,1.32,1.981
14.105,1.52,3.091
14.106,1.455,3.843
14.106,1.473,3.675
14.107,1.422,3.015
14.108,1.427,2.5
14.108,1.5,3.803
14.108,1.519,2.991
14.109,1.441,2.904
14.109,1.431,2.859
14.109,1.541,4.62
14.109,1.373,2.311
14.109,1.509,3.533
14.109,1.465,3.274
14.109,1.481,4
14.11,1.404,3.249
14.11,1.465,2.636
14.11,1.465,2.938
14.111,1.483,4.073
14.111,1.426,3.055
14.111,1.668,2.735
14.111,1.423,3.173
14.112,1.47,3.744
14.112,1.49,2.578
14.112,1.451,3.262
14.113,1.42,3.253
14.113,1.605,2.806
14.113,1.385,2.865
14.114,1.41,3.434
14.114,1.377,2.43
14.114,1.475,2.768
14.115,1.626,3.919
14.115,1.448,2.824
14.116,1.433,2.412
14.117,1.493,2.751
14.117,1.495,3.234
14.118,1.472,4.159
14.118,1.434,3.385
14.118,1.458,3.441
14.118,1.476,4.112
14.118,1.489,3.192
14.119,1.424,2.35
14.12,1.452,3.988
14.121,1.454,3.864
14.121,1.464,3.964
14.121,1.401,2.55
14.121,1.532,3.13
14.121,1.481,3.425
14.122,1.454,3.317
14.124,1.489,3.359
14.125,1.485,3.658
14.125,1.498,2.816
14.125,1.44,3.373
14.125,1.444,2.85
14.126,1.435,2.54
14.126,1.482,4.152
14.127,1.471,3.789
14.127,1.494,3.794
