M_G,G-RP,BP-RP
13.395,1.34,3.028
13.395,1.381,3.735
13.395,1.408,3.485
13.395,1.414,3.058
13.395,1.512,3.928
13.396,1.59,2.941
13.396,1.35,3.086
13.397,1.383,3.071
13.397,1.396,3.633
13.397,1.342,2.917
13.397,1.425,3.546
13.397,1.467,3.299
13.398,1.355,3.137
13.399,1.389,3.278
13.401,1.529,3.654
13.402,1.357,3.032
13.402,1.42,3.966
13.402,1.425,3.808
13.403,1.384,3.407
13.403,1.434,3.097
13.403,1.415,3.379
13.404,1.402,3.166
13.405,1.375,2.674
13.406,1.419,3.734
13.406,1.399,3.266
13.407,1.399,3.271
13.407,1.386,3.778
13.408,1.383,3.073
13.408,1.359,2.855
13.409,1.383,3.757
13.409,1.401,3.18
13.409,1.446,3.257
13.411,1.374,3.591
13.411,1.44,3.385
13.412,1.375,3.302
13.412,1.398,3.028
13.412,1.398,3.1
13.413,1.396,3.408
13.413,1.42,3.618
13.413,1.356,2.802
13.414,1.373,3.059
13.414,1.429,3.51
13.416,1.412,3.875
13.416,1.347,2.722
13.416,1.367,3.026
13.417,1.371,2.743
13.417,1.387,3.309
13.419,1.398,3.392
13.42,1.444,2.97
13.42,1.448,3.249
13.421,1.371,3.374
13.421,1.344,2.726
13.422,1.404,3.7
13.422,1.422,3.594
13.422,1.344,2.688
13.423,1.427,3.814
13.423,1.387,3.261
13.424,1.358,3.459
13.424,1.358,2.619
13.425,1.355,3.079
13.425,1.383,3.433
13.425,1.389,3.735
13.425,1.423,3.521
13.427,1.369,3.616
13.427,0.919,1.325
13.427,1.401,3.108
13.428,1.394,3.403
13.428,1.346,2.993
13.428,1.434,3.424
13.428,1.375,3.074
13.428,1.385,2.836
13.429,1.336,2.756
13.429,1.396,3.077
13.429,1.372,3.492
13.429,1.395,3.182
13.43,1.386,3.708
13.43,1.401,3.085
13.431,1.352,2.904
13.433,1.484,3.524
13.433,1.39,3.746
13.434,1.413,3.448
13.435,1.41,3.019
13.436,1.427,3.758
13.436,1.386,2.74
13.436,1.427,3.416
13.436,1.401,3.491
13.437,1.401,3.324
13.437,1.426,2.751
13.438,1.416,3.226
13.439,1.387,2.798
13.439,1.387,3.774
13.439,1.403,2.939
13.44,1.379,3.726
13.441,1.381,3.398
13.441,1.469,3.266
13.443,1.414,3.683
13.443,1.375,3.694
13.443,1.424,3.701
13.444,1.372,3.185
13.444,1.387,3.179
13.445,1.374,3.246
13.445,1.391,3.326
13.446,1.387,2.589
13.447,1.387,3.237
13.448,1.327,2.786
13.448,1.397,3.053
13.448,1.385,3.578
13.448,1.404,3.108
13.448,1.397,3.323
13.449,1.433,2.95
13.449,1.385,2.639
13.45,1.425,3.238
13.45,1.436,3.27
13.452,1.392,3.013
13.452,1.432,3.519
13.453,1.378,3.167
13.453,1.435,3.011
13.453,1.371,3.153
13.453,1.409,3.559
13.453,1.392,3.008
13.453,1.417,3.467
13.453,1.401,3.013
13.454,1.345,2.315
13.454,1.413,3.53
13.455,1.332,2.77
13.456,1.385,2.991
13.456,1.384,3.12
13.456,1.394,3.113
13.456,1.027,2.274
13.456,1.387,3.071
13.457,1.412,3.025
13.457,1.398,2.863
13.457,1.379,2.845
13.458,1.399,3.631
13.459,1.452,2.795
13.46,1.358,3.22
13.46,1.407,2.984
13.46,1.42,3.713
13.462,1.391,3.738
13.462,1.428,3.767
13.462,1.426,3.261
13.463,1.336,3.253
13.463,1.434,3.293
13.465,1.404,3.768
13.465,1.409,2.835
13.466,1.389,2.846
13.468,1.372,2.801
13.469,1.371,3.011
13.469,1.385,3.758
13.469,1.421,3.203
13.469,1.425,3.785
13.47,1.443,2.845
13.47,1.393,2.963
13.47,1.405,3.675
13.471,1.441,3.331
13.471,1.435,3.401
13.471,1.332,2.698
13.471,1.388,3.26
13.472,1.363,3.373
13.472,1.454,3.604
13.472,1.411,2.79
13.473,1.39,2.766
13.474,1.381,3.087
13.474,1.423,3.588
13.474,1.379,3.422
13.475,1.394,3.801
13.475,1.332,2.39
13.476,1.384,3.604
13.476,1.405,3.769
13.476,1.456,4.315
13.477,1.513,3.343
13.478,1.407,3.343
13.478,1.422,3.235
13.479,1.396,2.928
13.479,1.403,2.369
13.479,1.442,4.124
13.48,1.363,3.033
13.481,1.548,3.19
13.481,1.414,3.604
13.482,1.387,3.023
13.482,1.371,2.768
13.483,1.403,2.795
13.483,1.429,3.786
13.484,1.389,3.494
13.485,1.425,3.776
13.486,1.406,3.104
13.486,1.414,3.181
13.488,1.413,3.054
13.489,1.42,3.512
13.489,1.396,3.314
13.489,1.447,3.108
13.489,1.381,2.896
13.49,1.396,3.004
13.49,1.41,3.565
13.491,1.382,3.099
13.491,1.394,3.802
13.491,1.472,4.407
13.492,1.394,3.049
13.494,1.428,3.529
13.495,1.446,3.57
13.495,1.493,4.047
13.496,1.417,3.009
13.497,1.394,3.074
13.498,1.344,3.076
13.498,1.414,3.252
13.499,1.436,3.781
13.499,1.397,3.313
13.5,1.364,3.347
13.501,1.46,3.015
13.502,1.394,3.553
13.503,1.438,3.67
13.503,1.412,3.542
13.503,1.816,3.888
13.504,1.426,3.705
13.505,1.464,4.378
13.505,1.329,2.694
13.506,1.609,2.149
13.507,1.393,2.602
13.507,1.38,2.44
13.507,1.438,3.321
13.507,1.424,3.021
13.507,1.403,2.518
13.508,1.4,2.984
13.509,1.426,3.727
13.509,1.377,2.868
13.51,1.386,3.153
13.511,1.38,2.581
13.511,1.418,3.667
13.512,1.507,4.13
13.513,1.424,2.954
13.513,1.391,3.174
13.513,1.436,3.522
13.514,1.366,2.804
13.515,1.338,2.844
13.515,1.39,3.004
13.515,1.422,3.229
13.516,1.359,3.277
13.516,1.49,3.33
13.517,1.397,3.46
13.517,1.394,3.378
13.518,1.429,2.574
13.519,1.39,3.292
13.52,1.387,2.891
13.52,1.418,2.856
13.52,1.38,2.8
13.521,1.461,3.348
13.521,1.344,2.933
13.522,1.438,3.25
13.523,1.391,3.439
13.523,1.401,2.901
13.523,1.388,3.798
13.524,1.467,4.347
13.524,1.507,4.477
13.525,1.399,3.687
13.525,1.318,2.397
13.525,1.396,3.866
13.526,1.428,3.193
13.526,1.449,2.761
13.527,1.417,3.703
13.527,1.431,2.944
13.527,1.382,2.611
13.527,1.425,3.278
13.528,1.405,3.392
13.529,1.575,3.322
13.529,1.386,3.365
13.53,1.426,3.729
13.531,1.419,3.132
13.532,1.414,3.262
13.532,1.466,3.533
13.535,1.495,3.215
13.535,1.387,2.85
13.538,1.386,3.093
13.538,1.37,2.359
13.539,1.396,3.222
13.54,1.412,3.282
13.54,1.454,2.872
13.541,1.449,3.49
13.541,1.415,3.097
13.543,1.442,3.437
13.543,1.367,2.785
13.543,1.436,2.673
13.545,1.424,3.263
13.546,1.381,2.748
13.549,1.436,2.861
13.549,1.376,2.723
13.549,1.457,4.321
13.551,1.404,2.76
13.551,1.406,3.92
13.552,1.399,2.752
13.552,1.383,3.037
13.552,1.429,2.567
13.552,1.403,3.248
13.552,1.353,2.557
13.552,1.389,3.256
13.553,1.465,4.041
13.553,1.438,3.5
13.555,1.693,2.76
13.555,1.405,3.006
13.557,1.401,3.716
13.557,1.422,3.439
13.557,1.421,2.966
13.559,1.425,2.986
13.561,1.405,3.547
13.561,1.383,3.758
13.561,1.561,1.449
13.562,1.427,2.86
13.562,1.377,3.006
13.562,1.369,3.171
13.562,1.397,3.314
13.563,1.431,2.811
13.563,1.423,3.474
13.563,1.458,2.734
13.563,1.4,3.64
13.566,1.399,3.823
13.566,1.416,3.022
13.566,1.368,2.611
13.567,1.348,3.147
13.568,1.383,3.292
13.568,1.435,2.937
13.568,1.433,3.296
13.568,1.372,2.661
13.569,1.419,3.144
13.569,1.412,3.3
13.572,1.373,3.208
13.572,1.436,3.88
13.573,1.399,2.947
13.573,1.397,3.343
13.573,1.405,3.09
13.573,1.387,2.95
13.573,1.424,3.263
13.574,1.396,2.704
13.574,1.429,3.904
13.575,1.402,3.382
13.575,1.42,3.265
13.576,1.409,2.658
13.577,1.43,3.729
13.577,1.361,3.686
13.578,1.453,3.271
13.578,1.453,3.44
13.579,1.393,3.046
13.58,1.432,3.568
13.58,1.4,3.232
13.58,1.403,3.904
13.582,1.449,3.842
13.583,1.432,3.261
13.583,1.383,3.184
13.583,1.42,3.939
13.584,1.399,2.935
13.584,1.404,3.579
13.585,1.427,3.615
13.586,1.321,2.809
13.586,1.464,2.617
13.588,1.412,3.837
13.588,1.43,3.596
13.588,1.464,3.327
13.589,1.394,3.115
13.589,1.421,2.902
13.589,1.374,3.536
13.591,1.416,2.912
13.592,1.417,3.066
13.592,1.409,3.58
13.592,1.452,3.252
13.592,1.422,3.093
13.593,1.322,2.57
13.593,1.334,2.307
13.593,1.437,3.548
13.593,1.957,4.576
13.593,1.458,3.002
13.594,1.411,3.141
13.594,1.396,3.018
13.594,1.387,3.795
13.595,1.443,3.693
13.596,1.45,3.893
13.597,1.415,2.851
13.597,1.365,2.543
13.598,1.342,2.805
13.598,1.445,3.737
13.598,1.42,2.93
13.599,1.428,3.739
13.6,1.423,2.763
13.6,1.446,3.656
13.6,1.334,2.807
13.601,1.407,2.341
13.602,1.41,3.65
13.602,1.527,4.236
13.603,1.413,2.855
13.603,1.417,3.79
13.603,1.415,3.511
13.603,1.402,3.684
13.603,1.435,3.331
13.604,1.422,3.039
13.604,1.41,3.255
13.604,1.385,3.265
13.605,1.399,3.882
13.605,1.446,3.601
13.606,1.429,2.908
13.606,1.371,3.088
13.607,1.44,3.122
13.608,1.407,3.265
13.608,1.444,3.247
13.608,1.376,2.699
13.609,1.421,3.549
13.609,1.326,2.781
13.611,1.211,2.611
13.611,1.43,2.771
13.611,1.439,2.933
13.613,1.404,3.446
13.614,1.435,3.427
13.615,1.427,3.93
13.615,1.417,3.309
13.615,1.488,3.982
13.617,1.315,3.016
13.618,1.341,2.746
13.62,1.434,3.172
13.621,1.38,2.572
13.621,1.438,2.944
13.621,1.358,2.634
13.623,1.678,3.497
13.623,1.388,3.822
13.624,1.409,3.857
13.625,1.396,2.755
13.625,1.414,3.406
13.625,1.582,3.723
13.626,1.432,3.982
13.628,1.367,2.888
13.628,1.32,2.5
13.628,1.708,3.152
13.629,1.699,3.029
13.63,1.427,3.571
13.63,1.4,2.504
13.631,1.413,3.337
13.631,1.391,3.28
13.632,1.456,3.639
13.632,1.386,3.718
13.632,1.604,2.368
13.632,1.458,3.094
13.632,1.411,3.975
13.632,1.414,3.979
13.633,1.429,3.315
13.634,1.378,2.911
13.634,1.389,3.061
13.636,1.401,3.012
13.637,1.394,3.785
13.637,1.343,2.863
13.637,1.396,2.864
13.638,1.437,3.741
13.638,1.426,3.205
13.638,1.408,3.082
13.639,1.409,2.945
13.639,1.453,3.282
13.639,1.41,3.952
13.641,1.459,3.121
13.641,1.375,2.746
13.642,1.397,3.386
13.642,1.434,3.167
13.642,1.413,3.307
13.642,1.404,2.868
13.643,1.392,3.492
13.643,1.438,3.167
13.645,1.338,2.497
13.645,1.409,3.96
13.649,1.384,3.018
13.649,1.416,2.992
13.649,1.349,2.452
13.65,1.425,3.804
13.651,1.475,3.141
13.651,1.411,3.352
13.651,1.495,4.408
13.652,1.425,3.444
13.653,1.467,2.843
13.654,1.424,2.691
13.655,1.404,3.253
13.655,1.383,2.884
13.656,1.421,3.383
13.656,1.377,2.969
13.657,1.402,3.443
13.658,1.415,2.937
13.659,1.383,3.288
13.66,1.412,3.19
13.661,1.475,2.743
13.662,1.414,3.011
13.663,1.422,3.168
13.663,1.412,3.984
13.664,1.404,2.913
13.665,1.405,3.836
13.666,1.392,2.414
13.666,1.393,2.545
13.666,1.403,3.92
13.666,1.414,3.174
13.668,1.431,3.525
13.67,1.459,4.396
13.67,1.511,4.083
13.671,1.388,2.43
13.672,1.394,3.829
13.673,1.456,3.35
13.673,1.438,3.631
13.673,1.41,2.803
13.674,1.445,2.36
13.675,1.435,3.395
13.675,1.438,3.909
13.676,1.297,3.135
13.677,1.415,3.878
13.677,1.446,3.383
13.678,1.4,3.265
13.679,1.392,2.611
13.68,1.297,2.389
13.68,1.47,2.911
13.681,1.429,3.843
13.682,1.393,3.294
13.682,1.435,3.167
13.683,1.378,3.379
13.684,1.372,3.022
13.685,1.417,2.746
13.685,1.357,3.12
13.685,1.41,3.955
13.686,1.412,3.324
13.686,1.406,2.969
13.687,1.437,2.651
13.687,1.468,2.989
13.688,1.47,3.339
13.69,1.448,3.993
13.69,1.388,2.919
13.692,1.404,3.438
13.692,1.396,3.049
13.692,1.423,3.287
13.693,1.432,2.831
13.694,1.496,2.824
13.695,1.375,2.519
13.695,1.426,3.122
13.696,1.359,2.899
13.698,1.502,4.002
13.699,1.383,2.786
13.699,1.351,2.752
13.699,1.421,2.698
13.7,1.415,3.067
13.7,1.412,2.806
13.701,1.446,2.835
13.703,1.415,3.17
13.703,1.454,2.899
13.703,1.364,3.228
13.705,1.457,2.706
13.705,1.417,3.047
13.706,1.373,2.693
13.707,1.448,2.607
13.707,1.948,3.247
13.708,1.421,3.213
13.709,1.419,3.282
13.71,1.453,3.631
13.71,1.405,3.084
13.71,1.404,3.906
13.711,1.383,2.959
13.712,1.422,3.693
13.713,1.399,3.911
13.715,1.442,3.897
13.716,1.443,3.147
13.717,1.436,3.845
13.717,1.344,2.658
13.718,1.466,3.174
13.719,1.406,3.93
13.72,1.411,3.914
13.721,1.382,2.434
13.721,1.437,3.862
13.722,1.432,2.264
13.722,1.456,3.271
13.722,1.439,2.77
13.722,1.338,2.838
13.725,1.343,2.437
13.725,1.438,2.871
13.725,1.425,4.03
13.726,1.415,2.831
13.726,1.322,2.112
13.726,1.401,3.868
13.728,1.385,2.324
13.729,1.452,4.22
13.729,1.481,3.142
13.73,1.459,2.664
13.731,1.4,2.889
13.732,1.382,2.442
13.733,1.375,2.561
13.734,1.246,2.567
13.734,1.451,3.21
13.734,1.417,2.454
13.734,1.388,3.82
13.735,1.438,4.086
13.736,1.413,2.488
13.738,1.408,2.995
13.738,1.423,3.178
13.739,1.448,3.076
13.739,1.844,4.151
13.74,1.437,4.082
13.74,1.413,3.971
13.74,1.426,3.029
13.742,1.422,3.683
13.743,1.419,3.929
13.743,1.75,4.309
13.744,1.406,2.814
13.746,1.44,3.823
13.746,1.38,2.814
13.748,1.39,2.428
13.749,1.41,3.757
13.749,1.43,2.758
13.75,1.407,2.53
13.75,1.367,2.782
13.75,1.346,2.395
13.751,1.436,3.096
13.751,1.411,3.272
13.752,1.488,2.845
13.752,1.415,2.428
13.755,1.419,2.794
13.756,1.409,3.287
13.756,1.422,2.969
13.756,1.341,2.332
13.756,1.501,2.637
13.756,1.431,2.801
13.758,1.296,2.941
13.758,1.428,3.57
13.76,1.412,2.828
13.76,1.392,2.862
13.76,1.423,3.584
13.762,1.385,2.883
13.762,1.432,2.372
13.765,1.423,3.211
13.766,1.494,3.265
13.767,1.403,2.546
13.767,1.546,3.433
13.768,1.381,2.92
13.769,1.384,2.343
13.769,1.427,3.569
13.769,1.428,3.98
13.77,1.41,3.933
13.772,1.458,3.989
13.772,1.402,3.447
13.772,1.413,3.077
13.773,1.423,4.003
13.774,1.379,2.574
13.776,1.431,3.23
13.776,1.417,3.982
13.777,1.414,2.603
13.778,1.917,2.936
13.78,1.433,2.527
13.781,1.417,3.382
13.781,1.407,3.018
13.782,1.452,2.776
13.782,1.408,3.024
13.782,1.423,2.652
13.782,1.372,2.868
13.784,1.474,3.57
13.784,1.438,2.994
13.784,1.331,2.748
13.784,1.408,3.087
13.786,0.938,1.42
13.786,1.407,2.461
13.787,1.41,2.748
13.787,1.488,2.364
13.787,1.452,3.003
13.787,1.441,2.313
13.788,1.527,3.63
13.788,1.455,3.251
13.79,1.43,3.177
13.79,1.45,3.953
13.79,1.31,2.524
13.791,1.395,2.883
13.791,1.435,4.071
13.793,1.348,2.323
13.794,1.463,3.321
13.795,1.432,3.415
13.795,1.425,2.736
13.795,1.392,3.462
13.796,1.445,3.858
13.796,1.366,2.921
13.797,1.381,3.005
13.798,1.451,3.261
13.798,1.465,4.009
13.799,1.458,3.198
13.799,1.409,2.517
13.8,1.638,3.28
13.8,1.441,2.646
13.8,1.429,3.582
13.801,1.436,3.002
13.801,1.419,4.026
13.803,1.332,3.046
13.804,1.412,3.251
13.804,1.445,2.835
13.804,1.402,2.586
13.805,1.439,3.574
13.806,1.384,3.09
13.806,1.402,3.855
13.808,1.314,2.585
13.81,1.421,3.205
13.812,1.451,3.385
13.812,1.476,4.041
13.812,1.452,4.044
13.815,1.441,3.139
13.816,1.42,2.703
13.817,1.412,3.19
13.817,1.439,2.221
13.818,1.353,2.691
13.819,1.439,2.426
13.821,1.451,2.665
13.822,1.461,4.115
13.822,1.454,3.13
13.823,1.419,4.073
13.824,1.48,3.474
13.824,1.414,2.557
13.826,1.445,3.402
13.826,1.479,3.053
13.83,1.489,3.314
13.832,1.42,3.997
13.833,1.475,3.793
13.836,1.456,2.523
13.837,1.264,2.83
13.838,1.546,3.913
13.838,1.405,3.582
13.838,1.429,3.296
13.838,1.426,4.049
13.839,1.436,3.214
13.84,1.421,3.108
13.84,1.336,2.42
13.84,1.456,4.009
13.841,1.424,4.06
13.843,1.424,3.263
13.843,1.364,2.587
13.843,1.464,3.342
13.844,1.446,2.547
13.845,1.403,3.381
13.847,1.437,4.01
13.847,1.412,2.604
13.849,1.383,2.892
13.849,1.448,4.003
13.852,1.457,4.073
13.854,1.445,3.771
13.854,1.396,3.139
13.856,1.444,3.069
13.856,1.447,2.752
13.857,1.435,3.531
13.858,1.43,4.058
13.859,1.467,4.049
13.859,1.364,2.756
13.859,1.435,4.118
13.86,1.462,4.199
13.861,1.448,3.629
13.861,1.424,2.756
13.862,1.406,2.997
13.862,1.399,2.836
13.863,1.429,4.062
13.863,1.389,3.057
13.865,1.447,2.916
13.865,1.376,2.801
13.867,1.43,3.103
13.867,1.422,2.619
13.867,1.416,2.753
13.867,1.536,3.054
13.868,0.725,1.159
13.872,1.463,4.012
13.872,1.459,4.084
13.872,1.378,3.149
13.873,1.43,2.672
13.877,1.459,3.757
13.879,1.358,2.697
13.881,1.463,4.282
13.881,1.335,2.3
13.883,1.403,3.258
13.884,1.422,3.202
13.884,1.402,3.389
13.885,1.516,3.811
13.885,1.488,2.598
13.886,1.647,2.964
13.886,1.439,3.355
13.887,1.613,2.966
13.887,1.419,4.008
13.887,1.436,4.035
13.888,1.427,4.092
13.894,1.473,2.535
13.894,1.441,4.032
13.895,1.328,2.685
13.895,1.454,3.56
13.896,1.436,4.102
13.896,1.446,3.683
13.897,1.41,2.636
13.899,1.408,2.787
13.899,1.454,3.361
13.9,1.441,3.17
13.902,1.424,4.04
13.906,1.434,4.177
13.907,1.434,4.099
13.908,1.428,3.409
13.909,1.455,3.897
13.91,1.454,3.305
13.91,1.398,2.096
13.91,1.421,4.081
13.911,1.467,4.068
13.914,1.372,2.614
13.914,1.484,2.923
13.915,1.397,2.674
13.915,1.437,4.146
13.915,1.447,2.879
13.916,1.436,2.845
13.917,1.469,4.236
13.918,1.378,3.159
13.921,1.465,4.166
13.921,1.538,4.358
13.921,1.41,4.849
13.921,1.43,2.632
13.923,1.578,3.279
13.925,1.478,2.915
13.925,1.413,3.98
13.927,1.415,2.303
13.927,1.448,2.224
13.927,1.507,4.458
13.928,1.509,4.098
13.929,1.442,4.085
13.929,1.453,2.785
13.93,1.447,4.19
13.932,1.449,3.551
13.932,1.453,3.267
13.933,1.38,2.682
13.933,1.452,3.324
13.933,1.469,4.137
13.934,1.461,3.315
13.935,1.439,4.175
13.936,1.465,4.164
13.94,1.54,3.029
13.941,1.489,3.461
13.943,1.428,2.771
13.943,1.391,3.061
13.945,1.443,4.253
13.946,1.44,3.473
13.948,1.43,4.079
13.948,1.428,4.138
13.95,1.467,4.123
13.95,1.469,4.235
13.95,1.353,2.594
13.951,1.437,4.117
13.954,1.491,4.386
13.954,1.411,3.291
13.955,1.339,2.632
13.959,1.436,4.106
13.96,1.481,3.905
13.968,1.402,2.394
13.968,1.472,4.154
13.968,1.461,2.886
13.968,1.43,2.624
13.97,1.414,4.041
13.971,1.45,4.12
13.973,1.454,3.778
13.973,1.408,2.993
13.974,1.384,2.58
13.98,1.431,4.108
13.98,1.451,2.166
13.983,1.426,3.651
13.985,1.454,4.087
13.985,1.415,2.564
13.985,2.335,1.458
13.987,1.435,2.553
13.989,1.378,2.765
13.991,1.431,3.25
13.991,1.424,3.254
13.996,1.471,4.27
13.996,1.428,3.303
13.996,1.418,2.999
13.998,1.41,2.854
13.998,1.474,3.6
13.999,1.478,3.088
14.002,1.441,4.107
14.002,1.427,3.353
14.003,1.469,4.042
14.005,1.452,3.793
14.005,1.438,4
14.006,1.457,4.141
14.007,1.464,2.844
14.013,1.323,2.426
14.018,1.418,2.765
14.019,1.445,4.271
14.023,1.447,4.309
14.024,1.205,1.696
14.024,1.435,3.194
14.034,1.444,4.143
14.034,1.312,2.656
14.034,1.4,2.762
14.038,1.425,3.694
14.04,1.411,2.62
14.042,1.484,3.634
14.045,1.367,2.237
14.051,1.498,4.196
14.051,1.467,4.077
14.052,1.428,4.121
14.056,1.456,4.183
14.057,1.346,2.527
14.059,1.386,2.907
14.06,1.341,2.894
14.061,1.449,3.644
14.061,1.442,2.871
14.061,1.434,2.884
14.062,1.374,2.673
14.063,1.485,2.105
14.064,1.378,2.567
14.065,1.445,4.196
14.067,1.451,4.321
14.068,1.423,2.937
14.073,1.438,4.256
14.074,1.461,3.795
14.076,1.361,2.733
14.078,1.4,2.796
14.078,1.441,3.033
14.084,1.456,3.404
14.085,1.473,4.171
14.086,1.484,3.648
14.087,1.44,4.163
14.089,1.451,4.268
14.089,1.495,4.01
14.09,1.597,3.233
14.095,1.405,2.691
14.095,1.456,3.517
14.096,1.38,2.568
14.1,1.449,3.081
14.103,1.445,4.067
14.106,1.449,4.16
14.107,1.447,4.226
14.109,1.518,3.442
14.111,1.531,3.518
14.112,1.352,2.527
14.114,1.445,4.064
14.115,1.475,4.039
14.117,1.447,4.236
14.125,1.397,2.71
14.131,1.46,2.629
14.134,1.387,2.596
14.137,1.446,2.677
14.137,1.461,2.56
14.139,1.475,4.178
14.142,1.376,2.484
14.143,1.444,2.714
14.145,1.451,4.379
14.145,1.44,2.962
14.147,1.485,4.341
14.149,1.402,2.656
14.149,1.45,4.295
14.151,1.411,2.432
14.152,1.54,3.329
14.161,1.45,4.362
14.161,1.446,4.388
14.162,1.453,4.153
14.164,1.3,3.022
14.17,1.443,3.234
14.173,1.485,4.321
14.186,1.425,2.782
14.194,1.456,4.223
14.196,1.639,3.423
14.196,0.863,0.989
14.196,1.494,4.45
14.198,1.466,3.73
14.2,1.449,4.318
14.202,1.492,4.541
14.204,1.505,4.09
14.205,1.452,4.175
14.205,1.483,3.251
14.214,1.568,3.968
14.215,1.45,2.756
14.216,1.405,2.313
14.218,1.52,2.309
14.218,1.477,2.616
14.22,1.441,2.812
14.22,1.47,4.449
14.223,0.727,1.014
14.227,1.505,3.253
14.229,1.462,4.297
14.232,1.461,2.241
14.235,1.432,4.06
14.236,1.467,2.82
14.236,1.545,3.614
14.237,1.46,3.829
14.242,1.489,2.993
14.247,1.478,4.256
14.247,1.491,4.262
14.25,1.467,4.264
14.257,1.415,2.69
14.257,1.404,2.377
14.26,1.368,2.353
14.261,1.445,4.291
14.268,1.461,3.169
14.27,1.452,4.3
14.277,1.499,4.336
14.281,1.528,4.581
14.283,1.463,4.273
14.286,1.361,2.518
14.286,1.376,2.436
14.286,1.458,4.275
14.287,1.461,3.067
14.291,1.825,3.363
14.293,1.851,4.402
14.293,1.483,4.295
14.293,1.496,4.042
14.294,1.457,4.293
14.295,1.458,4.319
14.297,1.438,2.333
14.297,1.474,4.502
14.298,1.452,3.134
14.304,1.501,3.113
14.306,1.448,4.278
14.312,1.857,3.052
14.312,1.661,4.452
14.313,1.492,4.224
14.32,1.468,4.355
14.323,0.736,1.088
14.331,1.454,4.277
14.331,1.5,4.537
14.335,1.829,2.538
14.337,1.506,4.459
14.348,1.427,2.131
14.352,1.5,4.511
14.353,1.48,4.076
14.353,1.491,3.133
14.355,1.491,4.098
14.358,1.502,4.536
14.359,1.46,3.359
14.359,1.382,2.308
14.36,1.453,4.371
14.363,1.465,4.402
14.363,1.518,4.425
14.364,1.467,4.427
14.367,1.452,4.353
14.368,1.516,3.973
14.372,0.857,1.734
14.382,2.119,3.423
14.382,1.489,4.339
14.387,1.46,4.332
14.389,1.461,4.4
14.396,1.466,3.224
14.398,1.462,4.398
14.405,1.471,3.634
14.407,1.518,4.073
14.41,1.472,4.436
14.412,1.494,4.268
14.412,1.313,2.959
14.415,1.502,2.646
14.418,1.476,4.333
14.419,1.487,4.008
14.424,2.04,2.272
14.432,1.476,4.29
14.433,0.906,1.521
14.437,1.501,4.576
14.448,1.49,4.717
14.449,1.506,4.423
14.451,1.493,4.214
14.451,1.482,4.326
14.455,1.459,2.685
14.484,1.473,4.423
14.486,2.22,3.574
14.495,1.478,4.561
14.495,1.506,4.49
14.495,1.203,1.419
14.51,1.506,4.162
14.511,1.475,3.5
14.514,1.41,2.797
14.522,1.479,4.588
14.524,1.515,3.39
14.527,1.516,3.692
14.535,1.521,4.21
14.541,1.478,4.581
14.553,1.591,3.123
14.557,1.482,4.594
14.558,1.489,3.545
14.617,1.371,2.709
14.623,0.824,1.548
14.638,1.451,2.429
14.648,1.52,4.499
14.648,1.486,4.683
14.649,1.711,2.895
14.655,1.737,2.871
14.666,1.52,4.523
14.698,1.528,4.704
14.7,1.541,3.45
14.712,1.52,4.302
14.749,1.523,2.809
14.754,1.528,4.716
14.798,1.695,2.778
14.803,1.511,4.777
14.811,0.786,0.311
14.85,1.493,4.797
14.852,1.639,3.619
14.868,1.612,4.655
14.888,1.509,2.716
14.904,1.55,3.327
14.923,1.632,2.443
14.927,1.143,2.65
14.943,1.818,3.093
14.959,1.513,2.572
14.961,0.886,1.539
14.988,1.788,4.978
