M_G,G-RP,BP-RP
8.174,0.981,1.961
12.188,1.325,3.208
11.002,1.25,2.974
13.25,1.39,3.427
5.84,0.613,1.063
9.502,1.12,2.398
8.827,1.076,2.245
13.562,1.384,3.957
14.167,0.396,0.62
11.728,1.297,3.189
9.09,1.182,2.638
13.015,1.584,3.889
12.157,1.289,3.171
10.172,-0.231,-0.339
11.604,1.261,3.01
9.981,1.175,2.615
6.063,0.658,1.161
12.245,1.262,3.023
15.171,0.568,0.849
9.233,1.095,2.314
12.449,1.283,3.129
14.146,0.742,0.86
16.174,1.497,2.054
14.745,1.541,4.09
9.177,1.125,2.414
15.403,1.498,2.569
15.183,1.533,2.651
13.203,1.928,3.117
12.441,1.393,3.609
9.636,1.142,2.483
3.498,0.406,0.646
11.636,1.25,2.964
13.813,1.455,3.598
13.212,1.357,3.623
4.691,0.487,0.802
8.245,0.971,1.934
10.52,1.225,2.501
6.36,0.678,1.202
12.392,1.42,3.499
14.311,1.528,4.22
9.223,1.082,2.268
8.817,1.034,2.123
11.51,1.285,3.107
10.744,1.187,2.658
5.748,0.612,1.056
9.222,1.068,2.222
9.479,1.108,2.344
11.489,1.242,2.925
11.362,1.263,3.007
9.177,1.064,2.217
9.352,1.13,2.428
9.028,1.071,2.224
9.971,1.153,2.528
13.804,1.443,4.04
10.229,1.209,2.751
11.903,1.339,2.959
10.035,1.161,2.531
12.185,1.306,3.232
12.244,1.361,3.497
11.117,1.218,2.801
11.93,1.326,3.362
10.306,1.173,2.608
13.617,1.439,4.02
15.173,1.531,3.365
9.371,1.394,2.482
7.398,0.865,1.653
2.936,0.382,0.606
10.963,1.172,2.612
5.884,0.623,1.079
14.806,1.517,4.243
10.714,1.187,2.664
10.386,1.171,2.611
10.708,1.22,2.812
6.553,0.709,1.272
6.452,0.73,1.323
5.595,0.623,1.073
11.432,1.197,2.707
3.82,0.632,0.784
2.453,0.505,0.689
13.139,1.349,3.451
11.918,1.277,3.075
8.783,1.143,2.411
11.607,1.32,3.174
9.888,1.137,2.455
9.735,1.107,2.353
15.316,1.947,1.93
11.855,1.658,3.22
5.411,0.568,0.97
9.27,1.078,2.253
11.956,1.281,3.101
12.701,1.341,3.388
6.488,0.695,1.24
14.798,1.073,1.158
10.893,1.209,2.769
10.362,1.26,2.96
9.038,1.133,2.435
10.251,0.915,1.316
15.279,1.586,2.49
10.086,1.195,2.691
14.671,1.469,3.668
8.43,1.016,2.034
8.889,1.02,2.07
4.802,0.526,0.882
10.793,1.885,2.652
10.874,1.174,2.625
8.871,1.433,1.785
8.067,0.948,1.871
8.302,0.95,1.879
9.489,1.14,2.466
13.611,1.381,3.793
14.882,1.504,3.622
3.829,0.454,0.737
8.468,1.103,2.329
11.654,1.299,3.057
12.958,1.311,3.305
7.542,1.319,1.144
14.145,1.063,1.018
8.346,1.011,1.961
9.804,1.171,2.56
13.617,1.482,3.613
11.6,1.265,3.033
10.831,1.217,2.3
10.661,1.112,2.362
5.373,0.558,0.951
11.059,0.901,1.693
9.367,1.153,2.517
9.743,1.697,2.492
12.147,1.281,3.12
10.521,1.276,2.514
10.319,1.215,2.772
10.728,0.002,-0.103
10.457,1.194,2.703
12.861,1.528,3.013
14.243,1.506,4.003
16.899,1.638,3.029
11.973,1.279,3.047
5.705,0.677,1.194
11.076,1.241,2.926
9.779,1.12,2.372
14.551,0.596,0.879
10.348,1.193,2.688
6.054,0.749,1.214
14.144,1.451,4.123
17.668,1.593,3.704
9.489,1.106,2.361
10.53,0.715,1.076
10.181,1.194,2.694
13.285,1.451,3.444
14.831,1.516,4.746
13.402,1.393,3.608
12.007,1.288,3.08
8.478,1.029,2.099
14.414,1.5,4.484
5.003,0.438,0.665
9.429,1.074,2.238
11.907,1.296,3.203
13.402,1.367,3.612
4.886,0.509,0.85
9.802,1.148,2.486
12.26,1.411,2.811
3.015,0.477,0.778
12.437,1.31,3.265
13.668,1.484,2.817
13.697,1.409,3.809
9.596,1.413,1.557
15.368,1.92,3.033
7.672,0.859,1.635
11.632,1.23,2.867
9.488,1.643,2.35
15.21,1.578,4.308
10.979,1.215,2.799
11.081,1.244,2.674
5.842,0.6,1.032
3.069,0.41,0.652
15.543,1.545,4.248
13.238,0.186,0.283
14.977,1.507,4.663
10.592,1.207,2.753
11.074,1.194,2.705
11.55,1.322,2.877
9.175,1.07,2.225
11.079,1.215,2.755
10.326,1.213,2.791
10.172,1.652,2.489
14.962,1.002,1.347
12.069,1.378,2.845
15.352,-0.182,0.289
12.726,0.085,0.171
9.104,1.19,2.428
8.854,1.088,2.292
10.884,1.225,2.695
11.391,1.204,2.732
4.397,0.467,0.769
12.535,1.297,3.19
10.807,1.214,2.78
12.612,1.372,3.622
10.912,1.52,2.623
13.437,1.436,3.562
11.829,1.531,3.198
10.466,1.249,2.897
8.38,1.214,2.275
9.938,1.128,2.435
10.827,1.213,2.779
4.975,0.524,0.874
11.494,1.244,2.933
10.967,1.22,2.804
12.138,1.302,3.228
7.844,0.974,1.915
13.162,1.376,3.683
10.349,1.203,2.733
2.664,0.456,0.747
9.938,1.185,2.644
13.53,1.566,2.702
11.44,1.263,3.021
11.023,1.235,2.867
8.682,1.018,2.065
12.084,1.297,3.097
5.335,0.561,0.953
13.965,0.373,0.695
13.825,1.442,4.069
5.328,0.569,0.97
11.076,1.327,3.047
11.899,1.258,3.005
12.869,1.692,3.304
13.088,1.367,3.592
14.652,1.503,3.819
13.427,1.374,3.433
7.295,0.851,1.595
10.423,1.182,2.653
14.015,1.441,4.109
9.005,1.62,2.333
10.479,1.216,2.767
15.289,1.529,3.489
8.955,1.076,2.251
9.767,1.163,2.557
9.722,1.223,2.7
7.789,0.875,1.676
3.227,0.354,0.554
11.183,1.356,3.081
8.148,0.933,1.825
11.247,1.798,2.6
8.624,1.004,2.026
15.463,0.322,0.336
13.029,1.332,3.467
10.2,1.186,2.656
10.608,1.244,2.914
12.085,1.27,3.06
8.182,0.978,1.946
10.389,1.209,2.76
15.392,1.544,2.783
12.08,1.283,3.123
7.488,0.897,1.687
14.817,1.587,3.698
10.467,1.461,2.786
-1.868,0.609,1.697
13.741,1.553,3.74
11.676,1.252,2.892
11.597,1.225,2.862
3.77,0.606,1.04
10.051,1.182,2.646
10.218,1.147,2.5
9.346,1.103,2.348
6.258,0.611,1.049
12.107,1.288,3.141
11.613,1.263,3.022
12.381,0.049,0.069
4.75,0.517,0.857
11.169,1.277,3.062
10.708,1.311,3.094
12.759,1.329,3.414
15.964,1.991,2.463
10.543,1.164,2.546
9.455,0.73,1.071
8.373,0.97,1.928
1.385,0.687,1.226
7.641,0.87,1.67
15.243,1.621,2.918
9.367,1.101,2.331
12.278,1.316,3.315
10.267,1.209,2.768
9.163,1.057,2.192
11.073,1.252,2.947
7.215,0.793,1.471
8.443,0.697,0.952
10.04,1.216,2.674
12.964,1.77,3.836
11.19,-0.16,-0.222
10.429,1.192,2.661
10.4,1.195,2.695
9.391,1.007,1.107
12.434,1.302,3.228
11.801,1.512,2.406
10.322,1.227,2.848
11.909,1.268,3.06
4.863,0.482,0.794
11.404,0.828,1.218
10.298,0.723,1.169
8.325,0.989,1.969
3.509,0.41,0.659
4.501,0.482,0.794
6.792,0.762,1.383
12.195,1.341,3.449
7.078,0.802,1.495
11.398,1.213,2.771
13.718,1.478,4.085
9.009,1.218,2.301
11.769,1.284,3.023
6,0.646,1.132
9.678,1.16,2.545
8.722,1.094,2.313
12.233,1.283,3.071
11.838,1.397,2.844
6.602,0.725,1.308
13.106,2.474,0.733
8.985,1.122,2.403
11.577,1.184,2.648
13.129,1.446,2.968
13.089,1.372,3.574
12.815,1.463,3.104
14.963,1.461,3.54
9.127,1.077,2.206
15.636,0.994,1.375
12.682,1.345,3.359
14.752,1.561,3.633
9.654,1.336,1.917
3.565,0.422,0.674
7.141,0.797,1.42
11.632,1.273,3.064
12.181,1.613,2.448
11.58,1.256,2.995
10.243,1.137,2.458
15.501,1.659,2.276
11.19,1.229,2.82
11.073,1.237,2.86
10.515,1.187,2.665
9.241,1.247,2.257
13.289,0.313,0.49
4.592,0.498,0.822
11.239,1.013,2.065
7.471,0.887,1.696
13.016,1.362,3.468
13.224,1.399,3.472
15.679,1.475,3.008
12.363,1.287,3.137
10.982,1.196,2.714
10.672,1.192,2.68
12.151,1.314,3.092
9.326,1.116,2.386
7.019,0.779,1.441
9.063,1.067,2.22
11.932,1.277,3.082
3.734,0.424,0.68
9.726,1.161,2.556
5.549,0.557,0.945
14.295,1.579,1.112
6.758,1.132,1.411
4.978,0.52,0.869
10.711,1.47,1.998
4.683,0.478,0.783
8.139,0.965,1.918
8.238,1.103,2.263
13.566,1.399,3.678
13.8,1.421,3.565
4.587,0.48,0.79
12.818,1.346,3.482
12.285,1.295,3.188
12.285,1.279,3.054
14.937,1.73,3.61
10.845,1.164,2.564
11.696,1.48,3.414
10.953,1.136,1.734
10.16,1.188,2.682
9.316,1.044,2.149
7.308,0.837,1.58
12.401,1.316,3.315
13.058,1.321,3.512
8.462,0.982,1.937
10.984,1.219,2.81
13.265,1.449,3.732
14.921,1.509,4.77
15.437,0.514,1.15
12.359,1.484,2.384
5.239,0.552,0.933
10.094,1.193,2.678
11.282,1.219,2.812
14.665,1.518,3.779
13.283,1.455,3.956
11.621,1.288,2.903
11.506,0,-0.011
11.85,1.274,3.093
14.901,0.999,1.238
15.431,1.542,3.876
11.48,1.203,2.744
13.619,1.479,3.63
10.722,1.152,2.484
8.475,0.986,1.974
10.52,1.259,2.482
10.86,1.143,2.494
11.078,1.163,2.567
12.274,1.301,3.225
12.016,1.352,3.134
11.656,1.262,2.945
4.627,0.528,0.88
13.878,1.135,0.866
5.374,0.556,0.943
14.596,1.533,3.427
12.167,1.276,3.081
10.587,1.188,2.68
10.783,1.249,2.872
9.677,1.148,2.502
4.856,0.522,0.868
10.722,1.169,2.597
8.436,0.997,1.97
9.37,1.027,2.088
10.986,1.23,2.863
12.488,1.306,3.258
11.705,1.285,3.139
8.975,0.68,0.745
8.701,0.999,1.951
11.538,1.254,2.963
11.016,1.46,2.067
4.925,0.509,0.847
11.954,1.298,3.211
3.369,0.461,0.755
7.958,0.927,1.813
10.315,1.206,2.746
14.749,1.502,4.577
8.658,1.031,2.109
11.811,1.596,2.346
14.817,1.536,3.304
11.714,1.788,3.198
10.147,1.179,2.62
15.217,0.913,1.003
12.896,1.357,3.561
11.51,1.795,2.919
11.625,1.245,2.896
7.138,0.849,1.605
11.239,1.253,2.798
11.422,1.192,2.687
5.581,0.623,1.063
11.988,1.247,2.961
9.889,1.358,2.483
11.257,1.223,2.663
12.191,1.324,3.348
9.788,1.115,2.378
9.513,1.091,2.308
11.745,1.238,2.914
9.797,1.176,2.595
12.883,1.455,3.936
14.798,1.533,4.37
10.379,1.214,2.783
15.302,0.62,1.345
9.321,1.123,2.369
14.33,1.467,3.706
14.806,1.551,3.482
4.469,0.458,0.74
5.861,0.645,1.133
11.304,1.199,2.716
10.167,1.203,2.737
15.069,1.541,3.188
9.035,1.046,2.153
15.509,1.641,4.079
11.636,1.266,3.015
13.042,1.358,3.439
14.457,1.495,3.504
13.998,1.511,1.219
13.444,1.529,1.457
9.973,1.19,2.648
8.597,1.036,2.123
12.332,1.33,3.248
13.269,1.409,3.658
5.919,0.688,0.962
11.717,1.253,2.965
5.948,0.631,1.096
11.915,1.282,3.123
12.506,1.289,3.192
13.4,1.423,3.715
11.004,1.212,2.74
11.166,1.169,2.555
14.393,1.493,3.71
16.524,1.58,3.615
10.953,1.186,2.615
9.133,1.156,2.525
11.092,1.208,2.747
9.605,1.05,2.149
12.122,0.12,0.179
8.363,0.997,1.995
10.536,1.22,2.805
8.297,0.968,1.926
9.353,1.092,2.3
12.849,1.501,3.213
6.88,0.755,1.381
15.855,1.712,3.614
10.571,1.211,2.746
13.091,1.373,3.406
3.362,0.47,0.765
12.296,1.373,3.119
12.299,1.319,3.193
12.053,1.297,3.189
12.566,1.326,3.381
11.778,1.32,3.332
11.479,1.29,3.005
11.678,1.28,3.104
13.702,1.644,2.772
15.819,1.328,2.38
11.092,1.211,2.77
7.601,0.937,1.821
7.497,0.942,1.846
10.794,1.223,2.833
11.398,1.185,2.672
13.635,0.353,0.596
8.936,1.015,2.057
6.421,0.699,1.248
15.563,0.214,0.27
3.293,0.492,0.811
11.016,1.222,2.789
6.81,0.723,1.304
12.001,1.236,2.939
15.23,1.625,3.802
13.159,1.036,1.683
11.538,1.281,3.102
14.827,1.519,3.363
10.024,1.139,1.187
14.031,1.442,3.94
10.319,1.345,2.401
14.646,0.776,1.157
13.27,1.378,3.718
12.156,1.368,3.166
12.464,1.311,3.3
10.948,1.218,2.761
11.664,1.279,3.047
11.611,1.29,2.523
10.889,1.232,2.843
5.219,0.549,0.922
10.695,1.33,3.135
11.208,1.25,2.969
12.478,1.176,1.688
10.598,1.184,2.668
13.204,1.422,3.644
7.326,0.816,1.526
10.324,1.419,2.59
10.779,1.453,2.81
5.51,0.58,0.98
9.078,1.065,2.216
14.233,1.972,2.143
11.713,1.284,3.117
8.408,1.004,2.02
11.406,1.18,2.632
2.346,0.455,0.212
14.035,0.334,0.615
4.648,0.511,0.85
14.22,1.48,4.602
10.274,1.169,2.588
8.165,0.994,1.995
4.051,0.475,0.782
10.63,1.202,2.724
12.88,1.346,3.469
12.5,1.336,3.302
11.274,1.229,2.751
11.6,1.35,3.214
11.309,1.359,3.093
12.913,1.409,2.834
11.175,1.231,2.871
10.288,1.198,2.663
10.895,0.936,0.995
11.345,1.219,2.238
11.858,1.24,2.929
12.466,1.321,3.345
11.959,1.274,3.068
14.624,1.607,3.545
7.053,1.002,1.236
13.066,0.959,1.225
7.733,0.916,1.581
6.771,0.726,1.307
12.199,0.975,1.286
9.388,1.127,2.424
10.938,1.146,2.419
12.034,1.543,3.012
9.412,1.061,2.202
15.157,1.546,2.862
9.88,1.099,2.31
11.501,1.243,2.696
13.083,1.319,1.263
15.577,1.348,2.581
13.48,1.413,3.716
11.8,1.667,3.138
6.072,0.695,1.229
5.054,0.559,0.949
12.342,0.937,1.347
9.323,1.142,2.469
0.875,0.669,1.18
13.182,0.097,0.165
10.792,1.183,2.633
12.663,1.519,3.2
13.457,1.403,3.511
11.558,1.022,1.558
11.022,1.194,2.703
9.456,1.754,1.926
10.95,1.184,2.586
8.073,0.949,1.872
11.081,1.227,2.832
13.326,0.291,0.461
12.556,0.08,0.119
4.337,0.44,0.711
11.628,1.297,2.75
9.925,1.058,2.173
11.873,1.279,3.117
11.66,1.602,3.491
9.094,1.15,2.174
13.806,1.723,2.534
9.574,0.742,0.851
13.976,0.434,0.646
5.098,0.527,0.869
6.037,0.782,1.412
9.137,1.089,2.28
12.665,1.401,3.712
4.281,0.504,0.837
12.646,1.025,1.223
14.395,1.475,4.344
13.704,1.716,2.265
11.129,1.246,2.779
12.002,1.29,3.135
13.54,1.874,4.153
11.291,1.165,2.031
10.392,0.718,1.046
13.288,1.386,3.608
11.077,0.949,1.4
9.235,0.763,1.159
12.113,1.254,2.982
12.03,1.312,3.082
10.362,1.197,2.696
12.553,2.557,1.64
7.116,0.823,1.542
11.483,1.208,2.76
5.931,0.635,1.095
11.427,1.26,2.983
11.443,1.471,3.04
12.427,0.145,0.223
13.106,1.357,3.521
8.736,1.038,2.123
13.001,1.431,2.696
12.761,0.067,0.11
8.673,1.175,2.417
17.098,1.588,3.794
3.169,0.34,0.528
5.461,0.557,0.94
6.986,0.766,1.378
11.414,1.313,3.023
12.571,1.151,1.554
3.73,0.44,0.707
12.297,0.865,1.032
11.959,0.967,1.359
13.245,1.455,4.069
10.658,0.769,1.142
13.528,0.226,0.369
9.149,1.129,2.433
12.415,1.388,3.533
7.362,0.817,1.527
12.806,0.934,1.421
14.103,0.77,1.052
8.883,1.094,2.285
10.666,1.492,2.127
11.123,1.322,3.296
16.311,1.539,3.031
9.703,1.09,2.297
11.172,1.243,2.933
12.935,1.57,2.429
11.901,1.681,2.775
9.371,1.191,2.359
10.501,1.157,2.546
11.209,1.201,2.737
16.238,1.25,2.171
10.429,1.173,2.532
13.448,0.843,0.672
13.296,1.557,3.666
9.984,1.134,2.457
7.899,0.901,1.746
9.226,1.286,2.398
13.262,1.386,3.649
10.5,1.188,2.655
5.389,0.633,1.103
10.322,1.215,2.785
10.821,1.186,2.674
11.255,1.274,3.062
10.376,1.15,2.52
11.518,1.208,2.755
8.883,1.015,2.055
5.602,0.637,1.104
11.48,1.242,2.891
11.922,-0.077,-0.091
6.298,0.636,1.105
9.261,1.035,2.034
13.315,1.406,3.727
13.686,1.421,3.835
11.589,1.685,2.975
9.831,1.157,2.543
15.044,1.538,3.113
9.334,0.923,0.895
14.359,1.483,3.657
9.466,1.092,2.304
13.56,1.41,3.748
11.301,1.237,2.904
6.243,0.681,1.211
11.01,1.195,2.688
11.134,1.273,3.078
12.103,1.293,3.13
13.081,1.39,3.686
12.085,1.314,2.928
11.798,1.525,2.713
10.624,1.142,2.489
9.237,1.008,2.036
12.172,1.269,3.016
10.937,1.255,2.97
9.577,1.104,2.342
11.022,1.245,2.592
11.27,1.223,2.831
10.705,1.202,2.723
13.723,1.399,3.88
9.276,1.56,2.488
15.591,0.726,1.051
11.439,1.244,2.923
8.078,0.966,1.913
9.154,0.915,1.125
10.299,1.168,2.588
8.403,1.107,2.18
6.496,0.704,1.261
13.076,0.889,1.239
11.217,1.212,2.785
12.656,1.312,3.253
10.409,1.179,2.628
14.919,1.549,3.058
13.943,0.29,0.452
13.92,1.459,3.832
13.122,1.351,3.488
7.287,0.818,1.531
13.42,1.394,3.803
10.948,1.219,2.305
10.639,1.225,2.81
6.214,0.697,1.247
10.844,1.165,2.568
10.623,1.154,2.54
11.634,1.207,2.756
12.658,1.299,3.211
12.052,1.431,1.696
11.942,1.296,3.206
11.654,1.248,2.921
4.941,0.555,0.943
10.68,-0.187,-0.276
11.719,1.261,2.89
12.488,1.612,2.516
11.293,1.195,2.681
12.922,0.95,1.386
12.387,1.304,3.207
15.099,1.476,2.666
16.979,1.545,2.746
14.914,0.656,1.21
10.911,1.196,2.697
9.73,0.727,1.038
13.034,1.512,3.874
7.513,0.861,1.641
15.353,1.669,2.966
12.681,1.334,3.363
12.324,1.249,3.003
12.473,1.284,3.139
14.574,1.46,3.182
8.799,1.05,2.162
12.082,1.297,3.084
8.813,1.118,2.353
5.468,0.573,0.979
9.725,1.117,2.389
1.986,0.561,0.358
10.549,1.214,2.592
10.536,1.196,2.633
4.521,0.49,0.804
9.344,1.109,2.274
9.079,1.076,2.209
14.677,0.58,1.01
14.536,1.517,4.254
12.999,1.338,3.43
5.875,0.593,1.018
11.078,1.237,2.893
5.881,0.627,1.098
9.468,1.582,2.909
10.207,1.172,2.606
11.281,1.228,2.853
9.301,1.555,2.728
11.695,1.244,2.954
9.63,0.9,1.16
10.192,0.75,1.157
15.173,1.457,2.688
6.865,0.794,1.48
15.254,0.824,1.464
14.694,1.51,3.244
11.381,1.308,3.17
14.957,1.485,2.429
8.026,0.927,1.815
8.995,1.074,2.238
8.085,1.043,2.142
10.601,1.426,2.734
10.781,1.202,2.646
6.404,0.695,1.242
12.354,1.311,3.193
13.415,1.4,3.797
13.393,1.467,3.876
15.319,1.161,1.287
10.317,1.237,2.898
9.778,1.148,2.503
10.111,1.168,2.587
15.214,1.701,2.512
12.662,1.299,3.227
12.421,1.346,3.107
5.214,0.553,0.934
15.314,1.469,2.849
13.173,1.393,3.651
9.913,1.188,2.619
16.15,1.46,2.651
13.94,1.443,4.141
12.321,1.343,3.418
11.89,2.031,3.131
8.549,0.974,1.943
12.102,1.208,2.189
11.034,1.332,2.895
15.59,1.21,2.479
9.987,1.135,2.459
10.047,1.143,2.491
14.231,1.459,4.256
13.496,1.426,3.859
13.682,1.439,3.914
16.135,0.766,1.037
11.724,1.338,3.165
11.103,1.21,2.777
12.281,1.295,3.15
14.861,1.445,3.135
15.918,1.625,2.964
12.418,1.316,3.259
10.66,1.216,2.804
10.526,1.163,2.526
12.511,1.727,2.491
16.454,2.008,2.107
13.17,1.37,3.535
7.622,0.408,0.613
12.451,1.322,3.275
9.225,1.046,2.154
12.773,1.352,3.252
11.102,1.224,2.724
12.094,1.31,3.003
11.724,1.225,2.844
9.665,1.172,2.6
12.816,1.354,3.53
6.067,0.611,1.045
10.724,1.196,2.707
10.271,1.16,2.561
10.078,1.247,2.683
10.605,1.146,2.508
15.459,1.409,2.002
7.754,0.686,0.954
1.97,0.331,0.498
8.585,1.043,2.146
11.699,1.313,2.489
11.029,1.254,2.948
12.297,1.435,3.483
11.315,1.302,3.199
14.892,0.57,0.989
13.164,1.395,3.61
11.138,1.21,2.764
14.954,0.613,1.133
10.209,1.164,2.577
9.182,1.072,2.229
14.128,0.501,0.83
12.245,1.247,2.955
10.479,1.146,2.494
9.812,1.099,2.325
12.056,1.289,3.175
8.758,0.98,1.958
12.409,1.334,3.033
7.123,0.805,1.501
5.291,0.564,0.958
15.087,0.375,0.617
13.853,1.966,3.076
10.248,1.165,2.57
6.292,0.689,1.225
12.841,1.325,3.304
11.242,1.315,3.001
10.831,1.218,2.815
14.515,1.524,4.312
6.266,0.665,1.173
6.118,0.854,1.01
3.379,0.499,0.753
15.176,1.15,1.432
11.144,1.221,2.801
4.665,0.49,0.811
4.806,0.494,0.82
15.495,1.56,2.277
12.67,1.339,3.436
13.244,1.407,3.701
9.407,1.308,2.577
10.303,1.669,2.69
11.333,1.239,2.919
10.884,1.231,2.866
12.627,1.734,2.276
9.481,1.348,2.153
12.042,1.257,3.024
12.155,1.624,2.529
12.974,1.341,3.471
9.524,1.099,2.323
7.42,0.975,1.882
13.408,1.398,3.704
11.085,1.209,2.775
9.423,1.086,2.285
14.767,0.516,0.852
9.741,1.114,2.381
1.785,0.273,0.417
3.87,0.477,0.781
10.234,1.152,2.525
11.391,1.223,2.829
11.127,1.212,2.779
8.196,1.244,1.738
11.762,1.254,3.005
3.723,0.398,0.63
7.77,0.928,1.801
10.418,1.13,2.444
12.566,1.343,2.864
11.513,1.252,2.977
4.862,0.522,0.857
7.044,0.777,1.428
13.035,1.404,3.729
9.366,1.173,1.062
12.111,1.368,3.212
15.265,1.666,3.93
11.046,1.192,2.7
7.128,0.814,1.519
10.848,1.194,2.708
13.491,1.395,3.825
12.043,1.274,3.078
13.36,1.469,3.754
5.836,0.63,1.097
14.098,1.621,2.781
9.726,1.105,2.358
9.846,1.075,2.248
11.409,1.246,2.939
4.269,0.498,0.821
12.098,1.356,3.177
12.816,1.009,1.95
3.405,0.423,0.673
15.303,1.549,2.646
12.011,1.269,3.039
10.957,1.821,2.745
13.679,1.121,2.135
11.156,1.229,2.829
14.495,1.477,3.913
9.398,1.027,2.102
11.874,-0.016,-0.027
8.448,1.019,2.061
13.6,1.434,3.598
10.884,1.188,2.672
8.459,1.029,2.107
15.426,0.828,1.432
10.155,1.133,2.399
8.056,1.012,2.034
9.057,1.058,2.059
3.404,0.462,0.749
9.437,1.075,2.245
9.751,1.157,2.54
12.952,1.404,3.282
12.147,1.464,2.872
13.12,1.375,3.51
11.79,1.619,3.242
7.858,0.916,1.787
10.655,0.853,1.234
8.832,0.868,1.079
14.8,1.548,2.423
10.378,1.177,2.573
11.24,1.19,2.691
10.647,1.268,3.015
8.927,1.029,2.098
14.338,1.479,4.164
12.511,1.387,3.444
12.552,1.85,2.885
2.952,0.367,0.575
15.198,0.625,0.949
10.276,1.687,2.314
14.182,1.471,3.867
9.724,1.112,2.376
11.074,1.223,2.837
3.741,0.462,0.751
11.599,1.195,2.713
11.627,1.938,2.944
13.837,1.491,3.735
15.571,0.53,0.937
10.256,1.15,2.516
12.032,1.289,3.087
13.451,1.401,3.814
11.217,1.262,3.015
12.029,1.378,3.061
9.366,0.651,1.077
13.59,1.392,3.802
10.669,1.2,2.722
10.473,1.195,2.702
5.615,0.613,1.064
9.998,1.194,2.693
11.294,1.24,2.923
13.092,1.364,3.525
9.64,1.197,2.712
11.241,1.252,2.978
15.329,1.483,3.097
12.331,1.665,3.652
9.864,1.14,2.484
7.545,0.873,1.666
9.092,0.855,1.623
9.71,1.133,2.459
12.801,1.352,3.5
9.649,1.176,2.607
13.559,1.401,3.817
15.322,0.673,1.407
15.252,1.433,1.209
12.65,1.345,3.338
9.496,1.113,2.38
10.586,1.199,2.705
12.407,1.351,3.256
14.947,0.608,1.151
9.479,1.074,2.247
11.683,1.27,2.625
5.504,0.56,0.946
11.623,1.839,1.483
10.686,1.967,2.828
10.851,1.941,2.828
15.558,1.569,3.825
8.145,0.983,1.97
10.709,1.176,2.608
11.846,1.245,2.941
12.72,1.288,3.201
9.894,1.167,2.588
10.094,1.163,2.57
4.054,0.485,0.8
9.309,1.082,2.269
11.988,1.243,2.922
15.588,2.005,2.438
11.312,1.298,2.771
7.813,0.912,1.771
13.683,1.439,3.758
16.165,1.552,3.288
15.211,0.438,0.941
12.767,1.431,3.805
2.936,0.419,0.661
13.925,0.311,0.533
10.65,1.153,2.538
13.144,1.413,3.931
9.573,1.11,2.374
11.555,1.307,3.228
9.123,0.998,2.003
8.978,1.069,2.185
13.601,1.266,2.376
12.149,1.32,3.321
12.295,1.341,3.456
13.795,1.482,3.535
10.747,1.152,2.532
4.933,0.509,0.849
10.77,1.364,2.399
14.388,0.483,0.809
6.769,0.78,1.443
12.299,1.299,3.22
12.635,1.345,3.463
9.156,0.632,1.037
13.626,1.626,2.601
10.844,1.22,2.828
6.238,0.657,1.158
10.259,1.163,2.571
4.788,0.408,0.632
-0.97,0.768,1.483
10.07,1.182,2.625
8.049,0.952,1.884
12.814,1.582,2.467
4.616,0.481,0.793
8.794,1.091,2.293
10.799,1.186,2.671
8.691,0.826,1.546
11.252,1.237,2.884
13.113,1.395,3.719
14.403,0.516,0.85
13.212,1.37,3.58
6.183,1.049,1.27
6.897,1.664,1.435
9.925,1.17,2.603
0.23,0.192,0.296
15.115,0.677,1.029
11.206,1.234,2.867
5.461,1.207,0.876
5.452,1.238,0.873
12.872,2.04,1.697
4.838,0.54,0.915
14.346,0.451,0.877
10.281,1.179,2.414
10.349,1.169,2.593
11.672,1.232,2.878
5.69,0.571,0.969
11.918,1.265,3.049
12.211,1.268,3.047
6.261,0.618,1.068
14.52,1.577,3.181
14.936,1.505,3.483
12.481,1.309,3.249
12.751,1.332,3.432
9.665,1.305,2.563
2.9,0.365,0.572
8.491,1.078,1.946
14.757,1.5,3.979
9.732,1.096,2.31
9.708,1.065,2.213
10.03,1.11,2.362
11.071,1.273,3.079
5.631,0.567,0.965
10.065,1.405,2.756
5.703,0.594,1.022
6.579,0.717,1.296
3.963,0.498,0.826
7.953,0.904,1.756
12.034,1.269,3.074
9.122,1.072,2.232
10.945,1.269,3.032
11.031,1.195,2.714
13.842,1.448,4.049
10.338,1.177,2.629
5.552,0.595,1.03
9.88,1.098,2.326
7.488,0.866,1.657
16.54,1.445,2.232
10.448,-0.232,-0.34
10.502,1.12,2.407
10.696,1.171,2.572
10.452,1.145,2.499
12.122,1.276,3.131
10.358,1.269,3.052
9.843,1.136,2.47
10.827,1.18,2.584
6.11,0.672,1.194
9.096,1.53,2.191
2.697,0.332,0.516
10.423,1.154,2.532
15.819,1.517,2.36
10.794,1.508,2.535
5.894,0.597,1.025
12.583,1.344,3.465
6.978,0.845,1.427
12.701,1.372,3.129
13.206,1.42,3.236
13.498,1.362,3.651
8.487,1.011,2.045
10.378,1.16,2.553
11.496,1.271,3.06
6.986,0.779,1.439
11.628,1.277,2.89
11.91,1.349,3.491
13.293,1.398,3.572
6.608,0.867,0.881
11.082,1.198,2.735
12.182,1.601,2.935
10.907,1.212,2.784
12.419,1.286,3.167
8.041,1.006,1.96
10.33,1.138,2.475
12.605,1.338,3.245
4.923,0.511,0.853
13.449,2.005,3.516
15.341,1.708,2.224
